sample	Helicobacter	Comamonas	Caenimonas	Dorea	Sutterella	Anaerovibrio	Odoribacter	Succinivibrio	Sphingomonas	Aeromonas	Lactobacillus	Blautia	Enhydrobacter	Oscillibacter	Exiguobacterium	Desulfovibrio	Parabacteroides	Fusobacterium	Dialister	Parasutterella	Rubrobacter	Actinomyces	Streptococcus	Eubacterium	Diaphorobacter	Coprococcus	Acidovorax	Bacteroides	Butyricicoccus	Staphylococcus	Rheinheimera	Asaccharobacter	Hydrogenophaga	Serratia	Zoogloea	Vibrio	Acinetobacter	Curtobacterium	Clavibacter	Novosphingobium	Veillonella	Subdoligranulum	Paraprevotella	Lactococcus	Phascolarctobacterium	Clostridium	Megamonas	Coprobacillus	Chryseobacterium	Barnesiella	GpI	Aquabacterium	Escherichia/Shigella	Haemophilus	Pseudomonas	Burkholderia	Collinsella	Microbacterium	Turicibacter	Rikenella	Pantoea	Alistipes	Delftia	Azonexus	Streptophyta	Roseburia	Stenotrophomonas	Weeksella	Arthrobacter	Bacillus	Asticcacaulis	Prevotella	Faecalibacterium	Pseudoalteromonas	Slackia	Acidaminococcus	Gp1	Sphingobium	Succinispira	Klebsiella	Brachyspira	Ralstonia	Uruburuella	Ruminococcus	Eggerthella	Citrobacter	Rhizobium	Afipia	Enterococcus	Marinomonas	Anaerostipes	Propionibacterium
D5-604-342_2_1_280control	0.0	0.0	0.0	0.019890710382513662	0.023825136612021857	4.371584699453552E-4	0.002622950819672131	6.557377049180328E-4	0.00633879781420765	2.185792349726776E-4	2.185792349726776E-4	0.12218579234972678	2.185792349726776E-4	0.027759562841530055	0.0045901639344262295	0.0028415300546448087	0.02010928961748634	0.0	0.0	4.371584699453552E-4	0.0	0.0	0.00546448087431694	6.557377049180328E-4	0.0	0.028852459016393443	0.001092896174863388	0.3232786885245902	0.0	6.557377049180328E-4	2.185792349726776E-4	0.0013114754098360656	0.0	8.743169398907104E-4	0.0	6.557377049180328E-4	0.0	0.0	2.185792349726776E-4	0.0	0.0	0.02010928961748634	0.003278688524590164	0.0	0.015300546448087432	0.0017486338797814208	4.371584699453552E-4	0.03475409836065574	0.0	0.0045901639344262295	0.0	0.0	0.0019672131147540984	0.0	0.0056830601092896175	0.0	0.0	0.0	2.185792349726776E-4	4.371584699453552E-4	0.024699453551912567	0.021202185792349726	2.185792349726776E-4	2.185792349726776E-4	0.011366120218579235	0.08633879781420765	6.557377049180328E-4	0.0	0.001092896174863388	0.003278688524590164	0.0	0.007431693989071038	0.11169398907103825	2.185792349726776E-4	0.0	0.0	0.0	6.557377049180328E-4	0.0	0.013333333333333334	0.0	0.0	0.0	0.025136612021857924	0.0015300546448087432	0.002185792349726776	0.0	8.743169398907104E-4	0.0	4.371584699453552E-4	0.0	0.003278688524590164
D5-610-641_1_1_773control	0.001100715465052284	0.0	5.50357732526142E-4	0.006879471656576775	0.0	0.0	0.0	0.0	0.0654925701706109	0.001100715465052284	0.0693450742982939	0.03054485415520088	8.25536598789213E-4	0.009631260319207484	0.003577325261419923	0.0	0.003852504127682994	0.0	0.001651073197578426	0.0	0.001100715465052284	0.0	0.04705558613098514	0.0	0.004127682993946065	0.004678040726472207	0.014859658778205834	0.11502476609796368	5.50357732526142E-4	2.75178866263071E-4	0.001100715465052284	0.0	5.50357732526142E-4	0.0	0.001375894331315355	8.25536598789213E-4	0.004127682993946065	0.001100715465052284	0.0024766097963676388	8.25536598789213E-4	0.001926252063841497	0.015960374243258118	0.0	0.029168959823885527	0.003577325261419923	0.001651073197578426	0.0	0.002201430930104568	0.001926252063841497	0.0024766097963676388	0.001100715465052284	0.005228398458998349	0.0024766097963676388	0.001926252063841497	0.03824986241056687	0.003026967528893781	0.0085305448541552	0.006879471656576775	0.003026967528893781	0.0	0.026967528893780957	0.0	0.012933406714364337	0.001375894331315355	0.18684645019262522	0.05943863511282334	0.01073197578425977	2.75178866263071E-4	8.25536598789213E-4	0.04237754540451293	0.001375894331315355	0.001926252063841497	0.05063291139240506	0.001651073197578426	0.0	0.0	0.0	0.0	0.0	0.00825536598789213	0.0	0.0	5.50357732526142E-4	0.04733076499724821	0.0	0.001100715465052284	0.0085305448541552	0.009080902586681342	0.0	5.50357732526142E-4	0.0	0.003302146395156852
D5-641-794_2_1_515case	0.0	0.0	0.0	0.07061611374407582	0.017535545023696683	0.0	0.0	0.0	0.024170616113744076	9.478672985781991E-4	0.0	0.027488151658767772	0.0	0.01848341232227488	0.0	0.0	0.016113744075829384	0.0	0.0071090047393364926	0.0	0.0	0.0	0.0042654028436018955	4.7393364928909954E-4	0.0	0.02132701421800948	0.0	0.1971563981042654	0.0014218009478672985	0.0	0.0	9.478672985781991E-4	0.0	0.0	0.0	0.002843601895734597	0.0	0.0	0.0	0.0	0.0	0.07440758293838863	4.7393364928909954E-4	0.0	0.0	0.0	0.0	0.0037914691943127963	0.0	0.0042654028436018955	0.0	0.0	9.478672985781991E-4	0.0	9.478672985781991E-4	0.0	0.008056872037914692	0.0	4.7393364928909954E-4	0.0	0.0	4.7393364928909954E-4	0.0	4.7393364928909954E-4	4.7393364928909954E-4	0.21706161137440758	0.0	0.16445497630331754	4.7393364928909954E-4	4.7393364928909954E-4	0.0	0.013270142180094787	0.04834123222748815	0.0018957345971563982	0.0	0.005213270142180095	0.0	0.0	0.0	0.0033175355450236967	0.0	0.0	4.7393364928909954E-4	0.035545023696682464	9.478672985781991E-4	0.0	0.0	0.0	0.0	0.0018957345971563982	0.0	9.478672985781991E-4
D5-647-885_2_1_901control	0.0	0.0	0.0	0.023773006134969327	0.0	0.0	0.0028118609406952966	0.0015337423312883436	0.17893660531697342	0.0015337423312883436	0.001278118609406953	0.03425357873210634	0.0	0.005879345603271984	0.0010224948875255625	0.0	0.007668711656441718	0.0	0.0	7.668711656441718E-4	0.0	0.0	0.0035787321063394683	0.009969325153374233	0.0	0.018149284253578733	0.0	0.23159509202453987	0.0	0.0	0.002044989775051125	0.0	0.0	5.112474437627812E-4	0.0	0.002044989775051125	0.0	0.0	0.0	0.0	0.0	0.014059304703476482	0.0	0.00408997955010225	0.0	0.0010224948875255625	0.0	0.0	0.0	0.0	0.0	0.0010224948875255625	0.007413087934560327	0.003834355828220859	0.013803680981595092	0.0010224948875255625	0.012269938650306749	5.112474437627812E-4	2.556237218813906E-4	5.112474437627812E-4	0.0010224948875255625	0.0	0.00408997955010225	0.0	0.011247443762781187	0.22162576687116564	5.112474437627812E-4	0.0023006134969325155	0.0	0.0	0.0	2.556237218813906E-4	0.13113496932515337	0.005112474437627812	0.0	0.002556237218813906	0.0	0.0	0.0	0.003834355828220859	0.0	0.0	0.0	0.02223926380368098	0.0	0.001278118609406953	0.0	2.556237218813906E-4	0.0	0.0028118609406952966	0.0	0.002556237218813906
D5-604-698_1_1_684control	2.157497303128371E-4	6.472491909385113E-4	0.0	0.06817691477885653	0.004962243797195253	0.0015102481121898597	0.001941747572815534	0.02891046386192017	0.023516720604099244	2.157497303128371E-4	0.002157497303128371	0.0593311758360302	2.157497303128371E-4	0.015533980582524271	0.0	0.0	0.00819848975188781	4.314994606256742E-4	0.0	0.009061488673139158	0.006903991370010788	0.0	4.314994606256742E-4	0.003883495145631068	0.003883495145631068	0.04401294498381877	0.009492988133764833	0.33247033441208196	0.0012944983818770227	0.0015102481121898597	0.0	0.0	0.0	0.0	2.157497303128371E-4	0.0	0.007119741100323625	0.0	6.472491909385113E-4	0.0	0.0	0.047680690399137	0.009492988133764833	0.001941747572815534	0.011434735706580367	0.0028047464940668823	0.0	0.012297734627831715	2.157497303128371E-4	0.00668824163969795	0.0010787486515641855	0.006256742179072276	0.001941747572815534	0.0	0.0015102481121898597	0.004746494066882417	0.007119741100323625	4.314994606256742E-4	0.005393743257820928	0.0	0.0015102481121898597	0.0133764832793959	0.0010787486515641855	8.629989212513484E-4	0.010355987055016181	0.06494066882416397	0.0015102481121898597	0.009492988133764833	4.314994606256742E-4	0.008845738942826321	2.157497303128371E-4	0.03797195253505933	0.08069039913700107	0.0	0.0	0.0	6.472491909385113E-4	2.157497303128371E-4	0.0	2.157497303128371E-4	0.0	0.0	0.0	0.007335490830636462	0.0	2.157497303128371E-4	4.314994606256742E-4	6.472491909385113E-4	0.0	4.314994606256742E-4	0.0	6.472491909385113E-4
D5-621-847_2_1_773control	0.0	0.0	0.0	0.04718024327312938	0.02838186509399189	0.0	3.6859565057132326E-4	0.0	0.03243641725027645	7.371913011426465E-4	0.0	0.030962034647991153	0.0	7.371913011426465E-4	0.0	0.0	0.0011057869517139699	0.0	3.6859565057132326E-4	0.0	0.0	0.0	0.013269443420567637	0.0	0.001474382602285293	0.026170291190563952	0.004054552156284556	0.32915591596019167	3.6859565057132326E-4	0.0	0.002948765204570586	0.0011057869517139699	0.0	3.6859565057132326E-4	0.0	0.002948765204570586	3.6859565057132326E-4	0.0	0.0	0.0	0.008846295613711759	0.006634721710283818	7.371913011426465E-4	7.371913011426465E-4	0.008846295613711759	0.0	0.0	0.07224474751197936	0.0	3.6859565057132326E-4	0.0	7.371913011426465E-4	0.011057869517139697	0.0022115739034279398	0.0011057869517139699	0.009952082565425728	0.010689273866568375	0.0	0.0	0.0	0.0011057869517139699	0.002948765204570586	3.6859565057132326E-4	0.003685956505713233	0.004054552156284556	0.18577220788794693	0.0022115739034279398	0.0011057869517139699	0.001474382602285293	0.0011057869517139699	0.0	0.0022115739034279398	0.052340582381127904	0.007003317360855142	0.0	0.0	0.0	7.371913011426465E-4	0.0	0.001474382602285293	0.0	0.0011057869517139699	0.0022115739034279398	0.061924069295982306	3.6859565057132326E-4	0.0	0.0	0.0022115739034279398	0.0	0.0044231478068558795	0.0	0.001474382602285293
D5-633-816_1_1_280case	0.0	0.0	0.0	0.06801690455306594	0.05972410493581054	0.0	0.0011960768678733753	7.973845785822502E-5	0.002711107567179651	5.581692050075751E-4	5.581692050075751E-4	0.06251495096084841	0.0	0.006060122797225101	0.0	0.0	0.011482337931584404	2.3921537357467505E-4	0.0	0.0015150306993062753	2.3921537357467505E-4	7.973845785822502E-5	0.0016745076150227254	0.10812534885575313	0.0	0.04058687504983654	0.0010365999521569254	0.2722270951279802	0.0010365999521569254	3.189538314329001E-4	7.973845785822502E-5	3.986922892911251E-4	0.0	0.0	0.0	3.986922892911251E-4	1.5947691571645004E-4	0.0	0.0	0.0	7.973845785822502E-4	0.01650586077665258	7.973845785822502E-5	7.973845785822502E-5	7.973845785822502E-5	0.0	0.01507056853520453	0.07702735029104538	0.0	2.3921537357467505E-4	0.0	0.0	2.3921537357467505E-4	4.784307471493501E-4	3.986922892911251E-4	2.3921537357467505E-4	0.009807830316561678	0.0	0.0	0.0	1.5947691571645004E-4	0.005422215134359302	7.973845785822502E-5	7.973845785822502E-5	5.581692050075751E-4	0.10716848736145443	7.973845785822502E-5	4.784307471493501E-4	0.0	7.973845785822502E-5	7.973845785822502E-5	0.0	0.1131488717008213	0.0014352922414480505	8.771230364404753E-4	3.986922892911251E-4	0.0	0.0	0.006618292002232677	7.973845785822502E-5	0.0	0.0	0.0	3.986922892911251E-4	0.0	0.0	2.3921537357467505E-4	0.0	0.0	5.581692050075751E-4	0.0	0.0
D5-636-124_2_1_547control	0.0	0.0	0.0	0.03441011235955056	0.0	0.0	0.0050327715355805245	0.0	0.0024578651685393258	0.0	1.1704119850187266E-4	0.16491104868913858	0.0	0.014396067415730338	0.0	0.0	0.08263108614232209	0.0	0.0	0.0	0.0	0.0	0.0043305243445692886	9.363295880149813E-4	0.0	0.045529026217228465	2.3408239700374532E-4	0.2590121722846442	0.0028089887640449437	2.3408239700374532E-4	0.0	3.5112359550561797E-4	0.0	0.0	0.0	1.1704119850187266E-4	0.0	0.0	0.0	0.0	1.1704119850187266E-4	0.06870318352059925	0.0	3.5112359550561797E-4	0.014864232209737828	0.0	0.0	0.042134831460674156	0.0	0.0	0.0	0.0	2.3408239700374532E-4	0.0	0.002106741573033708	0.0	0.011704119850187267	0.0	0.0	0.0	0.0	0.01638576779026217	3.5112359550561797E-4	0.0	2.3408239700374532E-4	0.01849250936329588	0.0	0.028441011235955056	0.0	0.0	0.0	0.0	0.13670411985018727	1.1704119850187266E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1704119850187266E-4	0.037921348314606744	0.0032771535580524347	0.0	0.0	0.0	0.0	2.3408239700374532E-4	0.0	0.0
D5-611-413_2_1_19control	0.0	0.0	0.0	0.019761775852734163	0.006226312939902545	0.0	0.0	0.0	0.14591229020032484	0.0	0.0	0.0384407146724418	0.002977801840822956	0.0046020573903627505	0.0	0.0	0.03519220357336221	0.002977801840822956	0.0	0.0	0.0	0.0	0.002977801840822956	0.00785056848944234	0.0016242555495397943	0.03194369247428262	0.012723335138061722	0.05549539794260964	0.0	0.0024363833243096914	0.0	0.0	0.0	0.0	0.0	0.0	0.011099079588521927	0.0	0.0013535462912831618	0.0	0.0	0.0010828370330265296	0.0	0.0018949648077964266	0.003789929615592853	8.121277747698972E-4	0.03871142393069843	0.009204114780725501	0.0	0.0	0.0	0.0013535462912831618	0.01488900920411478	5.414185165132648E-4	0.0046020573903627505	0.005955603681645912	0.004060638873849486	0.0	2.707092582566324E-4	0.0	0.0018949648077964266	8.121277747698972E-4	0.003789929615592853	0.0018949648077964266	0.014347590687601516	0.02598808879263671	0.0013535462912831618	0.23551705468327017	0.002165674066053059	0.03410936654033568	0.0	0.05089334055224689	0.05062263129399026	0.0	0.0	0.0	0.0	0.0	0.0	0.003519220357336221	0.0	0.0	0.0	0.0	5.414185165132648E-4	5.414185165132648E-4	2.707092582566324E-4	8.121277747698972E-4	0.0	0.0	0.0	0.10016242555495398
D5-621-702_1_1_998control	6.545930613135501E-4	0.0015273838097316168	0.0	0.01920139646519747	0.005673139864717434	0.0037093606807767836	2.181976871045167E-4	0.008073314422867118	0.06960506218634083	0.023565350207287804	0.008946105171285185	0.01767401265546585	0.002181976871045167	0.023347152520183285	0.0	0.0026183722452542005	0.008727907484180668	0.0017455814968361336	0.0015273838097316168	0.0	0.007200523674449051	0.0	0.02640192013964652	0.005018546803403884	0.006764128300240017	0.031856862317259434	0.03163866463015492	0.22212524547239798	6.545930613135501E-4	0.0017455814968361336	0.007418721361553567	0.0	4.363953742090334E-4	0.002181976871045167	0.0013091861226271003	0.0196377918394065	0.009600698232598735	6.545930613135501E-4	8.727907484180668E-4	6.545930613135501E-4	0.0	8.727907484180668E-4	0.005454942177612917	0.005673139864717434	0.0010909884355225835	0.008073314422867118	0.0	0.022910757145974254	6.545930613135501E-4	0.0	6.545930613135501E-4	0.007636919048658084	0.00981889591970325	0.00196377918394065	0.010473488981016802	0.004363953742090334	0.006545930613135501	0.002836569932358717	0.008073314422867118	8.727907484180668E-4	0.005018546803403884	0.0013091861226271003	0.0041457560549858176	6.545930613135501E-4	0.02247436177176522	0.07767837660920794	0.005673139864717434	0.005454942177612917	0.0	0.023565350207287804	0.0	0.03447523456251364	0.05149465415666594	0.03447523456251364	0.0	0.0	0.0	6.545930613135501E-4	0.0	0.006109535238926467	0.0	8.727907484180668E-4	0.008946105171285185	0.002181976871045167	8.727907484180668E-4	8.727907484180668E-4	0.00196377918394065	6.545930613135501E-4	0.0	0.026620117826751038	0.0	0.010691686668121318
D5-650-400_2_1_1115case	0.00518000518000518	0.0	0.0	0.029526029526029528	0.0	0.0	0.0	0.0	0.2002072002072002	0.001036001036001036	0.0	0.07718207718207719	0.0	0.006734006734006734	0.0	0.0	0.17482517482517482	0.0	0.0	0.0	2.59000259000259E-4	0.0	0.001554001554001554	0.01036001036001036	0.0	0.002331002331002331	0.0	0.10385910385910387	0.008806008806008805	0.0	2.59000259000259E-4	0.00259000259000259	0.0	0.0	0.0	0.0	0.0	0.0	0.001554001554001554	0.0	5.18000518000518E-4	0.001295001295001295	2.59000259000259E-4	0.004921004921004921	0.012432012432012432	0.0	0.0	0.03522403522403522	0.0	0.0	0.0	0.0	0.01605801605801606	0.004144004144004144	0.003367003367003367	0.0	0.0	0.0	0.001813001813001813	0.0	0.006475006475006475	0.022533022533022532	0.003626003626003626	0.001295001295001295	0.01605801605801606	0.18207718207718207	0.001036001036001036	0.0	0.0	0.003626003626003626	0.001554001554001554	0.001813001813001813	0.03289303289303289	0.003626003626003626	0.0	0.0	0.0	0.0	0.0	0.001295001295001295	0.0	0.003885003885003885	0.0	0.005439005439005439	0.003885003885003885	0.0	0.0	0.001036001036001036	0.0	7.77000777000777E-4	2.59000259000259E-4	5.18000518000518E-4
D5-640-950_1_1_430case	0.0	3.7460198539052256E-4	0.0	0.028282449896984453	0.004120621839295748	0.0	0.0	0.0061809327589436225	0.11762502341262408	5.619029780857839E-4	0.019292002247611913	0.04214272335643379	3.7460198539052256E-4	0.019479303240307173	7.492039707810451E-4	0.0	0.007866641693200975	0.0018730099269526129	0.0	1.8730099269526128E-4	0.033339576699756505	0.0	0.004120621839295748	0.0043079228319910096	0.005244427795467316	0.014984079415620903	0.02772054691889867	0.12905038396703503	0.001311106948866829	3.7460198539052256E-4	0.0	1.8730099269526128E-4	0.008053942685896235	0.0	3.7460198539052256E-4	0.0	0.0028095148904289193	9.365049634763064E-4	0.006742835737029406	0.0	0.0014984079415620902	0.0029968158831241805	0.0029968158831241805	0.019292002247611913	0.001311106948866829	9.365049634763064E-4	0.0022476119123431356	0.037272897546356994	5.619029780857839E-4	0.0	0.0	0.0071174377224199285	0.0029968158831241805	3.7460198539052256E-4	0.0348379846413186	0.007866641693200975	0.02921895486046076	0.00880314665667728	0.00730473871511519	0.0	0.010676156583629894	0.0043079228319910096	0.014047574452144596	0.008241243678591496	0.07229818318037086	0.061434725604045705	0.012923768495973029	0.005431728788162577	9.365049634763064E-4	0.022476119123431355	5.619029780857839E-4	0.008615845663982019	0.09496160329649747	0.0	0.002060310919647874	0.0	5.619029780857839E-4	0.0	0.0043079228319910096	0.0022476119123431356	0.0	0.0	0.0	0.0022476119123431356	0.004495223824686271	5.619029780857839E-4	0.008241243678591496	0.0016857089342573516	0.0	0.0	0.0	3.7460198539052256E-4
D5-631-924_1_1_213case	8.04052424218059E-5	4.020262121090295E-4	0.0	0.08514915172469245	2.412157272654177E-4	0.0	0.0	3.216209696872236E-4	0.001527699606014312	5.628366969526413E-4	0.0021709415453887593	0.050494492240894105	2.412157272654177E-4	0.002412157272654177	0.0	1.608104848436118E-4	0.0031358044544504303	8.04052424218059E-5	0.006432419393744472	0.003216209696872236	6.432419393744472E-4	0.0	9.648629090616708E-4	0.0012864838787488943	0.0013668891211707002	0.12897000884457666	0.006834445605853502	0.4350727667443917	8.04052424218059E-5	0.0	0.0	8.04052424218059E-5	0.0	0.0	3.216209696872236E-4	2.412157272654177E-4	0.004824314545308354	0.0	0.0	3.216209696872236E-4	8.04052424218059E-5	0.028141834847632066	4.824314545308354E-4	3.216209696872236E-4	1.608104848436118E-4	8.04052424218059E-5	0.0	0.0019297258181233416	0.0	0.0	8.04052424218059E-5	0.0016885100908579239	0.031358044544504304	0.0012060786363270884	9.648629090616708E-4	1.608104848436118E-4	0.03280533890809681	8.04052424218059E-5	2.412157272654177E-4	0.0	8.04052424218059E-5	1.608104848436118E-4	8.04052424218059E-5	8.04052424218059E-5	0.0012060786363270884	0.08289780493688188	1.608104848436118E-4	4.020262121090295E-4	0.0	8.04052424218059E-5	0.0	2.412157272654177E-4	0.03433303851411112	4.824314545308354E-4	8.04052424218059E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.608104848436118E-4	0.03923775830184128	0.0020101310605451475	0.0	8.04052424218059E-5	1.608104848436118E-4	0.0	1.608104848436118E-4	1.608104848436118E-4	3.216209696872236E-4
D5-634-096A_2_1_1207case	0.0	4.939491232403062E-4	0.0	0.05309953074833292	0.04247962459866634	0.0	0.0	0.0	0.11755989133119289	0.0029636947394418374	2.469745616201531E-4	0.04519634477648802	0.0	0.006915287725364288	0.0	0.0	0.02543837984687577	2.469745616201531E-4	0.0	0.0029636947394418374	0.0	0.0	0.01506544825882934	0.013089651765868116	0.0012348728081007657	0.008644109656705359	0.007656211410224747	0.05186465794023216	0.0	0.001975796492961225	0.001728821931341072	0.0	0.0	4.939491232403062E-4	0.0	2.469745616201531E-4	4.939491232403062E-4	0.0	4.939491232403062E-4	0.0	0.0	0.02123981229933317	0.0029636947394418374	4.939491232403062E-4	0.019264015806371944	0.001975796492961225	0.0029636947394418374	0.013089651765868116	0.0	0.0	0.0	0.012348728081007657	0.001728821931341072	0.0	0.0032106693010619906	2.469745616201531E-4	0.0	2.469745616201531E-4	2.469745616201531E-4	0.0	0.004445542109162756	0.0	0.0029636947394418374	0.007409236848604593	0.003457643862682144	0.08619412200543344	0.0041985675475426035	0.21387997036305262	0.0012348728081007657	9.878982464806125E-4	4.939491232403062E-4	0.0032106693010619906	0.16843665102494443	0.004692516670782909	0.0	0.0	0.0	0.0	0.0	0.0014818473697209187	0.0	0.0	0.0012348728081007657	0.0	0.0012348728081007657	0.001728821931341072	4.939491232403062E-4	7.409236848604594E-4	0.0	0.0037046184243022967	0.0	0.0071622622869844405
D5-601-618_2_1_1227case	0.007779772591262717	0.0	0.0	0.03321364452423698	0.016457211250748054	0.0	0.0	0.0	0.20287253141831238	0.0	0.014063435068821066	0.0011968880909634949	2.992220227408737E-4	8.976660682226212E-4	0.002992220227408737	0.0026929982046678637	0.005984440454817474	0.0	5.984440454817474E-4	0.0	0.0	2.992220227408737E-4	0.0011968880909634949	0.011968880909634948	0.029323758228605626	0.019150209455415918	0.087672052663076	0.08737283064033513	0.002094554159186116	0.0	0.0	0.0	0.0	5.984440454817474E-4	0.0026929982046678637	0.0017953321364452424	0.012567324955116697	0.0	0.0014961101137043686	0.0014961101137043686	0.0023937761819269898	0.0011968880909634949	2.992220227408737E-4	0.021244763614602036	0.0	0.0011968880909634949	0.0	0.0011968880909634949	0.002094554159186116	0.0	0.0	0.004189108318372232	0.004189108318372232	0.0	0.026929982046678635	0.005984440454817474	0.0026929982046678637	0.0062836624775583485	0.005385996409335727	0.0	0.02064631956912029	2.992220227408737E-4	0.014063435068821066	0.03800119688809096	0.08617594254937164	0.0466786355475763	0.009275882704967086	0.0	0.0023937761819269898	0.011968880909634948	2.992220227408737E-4	0.0011968880909634949	0.04608019150209455	0.0	2.992220227408737E-4	0.0	2.992220227408737E-4	0.0	8.976660682226212E-4	0.007480550568521843	0.0	8.976660682226212E-4	0.0	2.992220227408737E-4	2.992220227408737E-4	8.976660682226212E-4	0.0017953321364452424	0.0706163973668462	0.0	0.002094554159186116	0.0	0.002992220227408737
D5-601-120_2_1_63control	0.0	0.0	0.0	0.05505661850839516	0.0	0.0	0.0	0.0	0.029285435376805936	0.0015618898867629833	0.0	0.11714174150722374	0.0	0.004685669660288949	0.0	0.0	0.007809449433814916	0.0	0.0011714174150722373	0.0	0.0	0.0	0.0031237797735259665	0.0	0.0	0.06989457243264349	3.904724716907458E-4	0.5056618508395159	0.0011714174150722373	0.0015618898867629833	0.002733307301835221	7.809449433814916E-4	0.0	0.0	0.0	0.0031237797735259665	0.0	0.0	7.809449433814916E-4	0.0011714174150722373	3.904724716907458E-4	0.003904724716907458	7.809449433814916E-4	0.0023428348301444747	3.904724716907458E-4	0.0	7.809449433814916E-4	0.032409215150331905	0.0	0.0015618898867629833	0.0	0.0	0.01679031628270207	0.0023428348301444747	0.002733307301835221	0.0	0.013666536509176102	3.904724716907458E-4	3.904724716907458E-4	0.0	0.0011714174150722373	0.0	3.904724716907458E-4	0.0	3.904724716907458E-4	0.05505661850839516	0.0	0.0	3.904724716907458E-4	0.0	0.0	0.001952362358453729	0.03436157750878563	0.006638032018742679	0.0	0.0	0.0	0.0	0.0	3.904724716907458E-4	0.0	0.0	0.0	0.0	0.0011714174150722373	0.0	0.0	3.904724716907458E-4	0.0	0.006638032018742679	0.0	0.005076142131979695
D5-603-574_2_1_213control	0.0	0.0	0.0	0.14104296136179412	0.0	0.0	5.403944879762226E-4	0.0	0.008646311807619562	0.0010807889759524452	0.0	0.01621183463928668	0.0	0.0	0.0	0.0	0.00810591731964334	0.0	0.0	0.0	0.0	2.701972439881113E-4	0.037017022426371254	0.0	0.0	0.03458524723047825	0.0013509862199405566	0.00810591731964334	2.701972439881113E-4	8.105917319643339E-4	0.0	2.701972439881113E-4	0.0	0.0	0.0	2.701972439881113E-4	0.0	0.0	0.0	0.0	0.046744123209943256	0.024317751958930017	0.0	0.0	0.0027019724398811133	0.0	2.701972439881113E-4	0.2431775195893002	0.0	0.0	0.0	2.701972439881113E-4	0.004323155903809781	0.007565522831667117	0.0	0.0	0.01459065117535801	0.0	0.0	0.0	0.0	5.403944879762226E-4	2.701972439881113E-4	2.701972439881113E-4	2.701972439881113E-4	0.17238584166441503	2.701972439881113E-4	0.0	0.0	8.105917319643339E-4	0.0	2.701972439881113E-4	0.09429883815185085	5.403944879762226E-4	0.0	0.0	0.0	0.0	0.0	0.002431775195893002	0.0	2.701972439881113E-4	2.701972439881113E-4	0.007025128343690895	2.701972439881113E-4	0.0	0.0	2.701972439881113E-4	0.1169954066468522	0.0	0.0	0.0
D5-604-556_2_1_1261case	0.0	0.0	0.0	0.028712871287128714	0.02099009900990099	0.0	3.9603960396039607E-4	0.0	0.0037623762376237622	0.0	5.94059405940594E-4	0.025346534653465348	0.0	0.0012871287128712872	3.9603960396039607E-4	0.0	0.0031683168316831685	0.0	0.0	0.0012871287128712872	0.0	9.900990099009902E-5	2.97029702970297E-4	0.0014851485148514852	0.0	0.029504950495049503	6.93069306930693E-4	0.47415841584158414	1.9801980198019803E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.97029702970297E-4	0.0016831683168316831	0.0	0.0	0.006435643564356435	2.97029702970297E-4	9.900990099009901E-4	0.0	0.0	0.0	0.014554455445544555	1.9801980198019803E-4	0.0	0.0	0.0	0.0021782178217821784	0.0	0.008217821782178218	2.97029702970297E-4	0.011188118811881188	2.97029702970297E-4	9.900990099009902E-5	0.0	6.93069306930693E-4	4.950495049504951E-4	0.004356435643564357	9.900990099009902E-5	0.015544554455445544	0.09049504950495049	0.00603960396039604	9.900990099009902E-5	6.93069306930693E-4	0.002772277227722772	9.900990099009902E-5	0.0	0.21792079207920792	0.0	0.0	0.0	0.0	9.900990099009902E-5	0.004356435643564357	6.93069306930693E-4	0.0	0.0	0.0	0.015445544554455445	9.900990099009902E-5	0.0	7.920792079207921E-4	9.900990099009902E-5	0.0	0.0	0.0	0.0
