sample	OTU338	OTU339	OTU332	OTU333	OTU159	OTU330	OTU158	OTU331	OTU157	OTU336	OTU156	OTU337	OTU155	OTU334	OTU154	OTU335	OTU152	OTU153	OTU150	OTU151	OTU349	OTU202	OTU203	OTU204	OTU205	OTU200	OTU201	OTU341	OTU169	OTU342	OTU343	OTU344	OTU166	OTU206	OTU345	OTU207	OTU165	OTU346	OTU168	OTU347	OTU208	OTU209	OTU167	OTU348	OTU161	OTU3	OTU409	OTU2	OTU162	OTU408	OTU1	OTU163	OTU164	OTU7	OTU405	OTU404	OTU6	OTU407	OTU5	OTU340	OTU160	OTU4	OTU406	OTU401	OTU400	OTU403	OTU9	OTU8	OTU402	OTU211	OTU212	OTU210	OTU318	OTU215	OTU216	OTU319	OTU316	OTU213	OTU317	OTU214	OTU314	OTU219	OTU179	OTU178	OTU315	OTU177	OTU312	OTU217	OTU218	OTU176	OTU313	OTU310	OTU311	OTU418	OTU170	OTU171	OTU417	OTU416	OTU415	OTU174	OTU175	OTU172	OTU173	OTU419	OTU410	OTU414	OTU413	OTU412	OTU411	OTU220	OTU221	OTU222	OTU223	OTU224	OTU327	OTU225	OTU328	OTU226	OTU329	OTU227	OTU188	OTU323	OTU228	OTU187	OTU324	OTU229	OTU325	OTU189	OTU326	OTU320	OTU321	OTU322	OTU180	OTU181	OTU182	OTU183	OTU184	OTU185	OTU186	OTU420	OTU116	OTU117	OTU114	OTU115	OTU112	OTU113	OTU110	OTU111	OTU118	OTU119	OTU125	OTU126	OTU300	OTU127	OTU128	OTU302	OTU121	OTU301	OTU122	OTU304	OTU123	OTU303	OTU124	OTU306	OTU305	OTU308	OTU307	OTU129	OTU309	OTU120	OTU134	OTU135	OTU132	OTU133	OTU138	OTU139	OTU136	OTU137	OTU131	OTU130	OTU143	OTU144	OTU145	OTU146	OTU147	OTU148	OTU149	OTU140	OTU142	OTU141	OTU195	OTU194	OTU197	OTU196	OTU191	OTU190	OTU193	OTU192	OTU198	OTU199	OTU35	OTU36	OTU33	OTU34	OTU39	OTU37	OTU38	OTU43	OTU42	OTU41	OTU40	OTU22	OTU23	OTU24	OTU25	OTU26	OTU27	OTU28	OTU29	OTU30	OTU32	OTU31	OTU19	OTU17	OTU18	OTU15	OTU16	OTU13	OTU14	OTU11	OTU12	OTU21	OTU20	OTU10	OTU79	OTU78	OTU77	OTU82	OTU83	OTU80	OTU81	OTU86	OTU87	OTU84	OTU85	OTU67	OTU66	OTU69	OTU68	OTU70	OTU71	OTU72	OTU73	OTU74	OTU75	OTU76	OTU59	OTU58	OTU57	OTU56	OTU55	OTU64	OTU65	OTU62	OTU63	OTU60	OTU61	OTU49	OTU48	OTU45	OTU44	OTU47	OTU46	OTU51	OTU52	OTU53	OTU54	OTU50	OTU281	OTU280	OTU285	OTU284	OTU283	OTU282	OTU288	OTU289	OTU286	OTU287	OTU270	OTU272	OTU271	OTU274	OTU273	OTU275	OTU276	OTU277	OTU278	OTU279	OTU109	OTU108	OTU107	OTU106	OTU105	OTU104	OTU103	OTU99	OTU102	OTU101	OTU100	OTU98	OTU97	OTU96	OTU391	OTU95	OTU390	OTU94	OTU393	OTU93	OTU392	OTU92	OTU395	OTU91	OTU394	OTU90	OTU294	OTU293	OTU296	OTU295	OTU290	OTU292	OTU291	OTU297	OTU298	OTU299	OTU396	OTU397	OTU398	OTU399	OTU88	OTU89	OTU240	OTU241	OTU383	OTU384	OTU381	OTU382	OTU380	OTU389	OTU388	OTU387	OTU386	OTU385	OTU245	OTU244	OTU243	OTU242	OTU249	OTU248	OTU247	OTU246	OTU230	OTU370	OTU371	OTU372	OTU373	OTU379	OTU239	OTU378	OTU375	OTU374	OTU377	OTU376	OTU232	OTU231	OTU234	OTU233	OTU236	OTU235	OTU238	OTU237	OTU262	OTU263	OTU260	OTU261	OTU361	OTU362	OTU360	OTU366	OTU365	OTU364	OTU363	OTU369	OTU368	OTU367	OTU269	OTU268	OTU267	OTU266	OTU265	OTU264	OTU250	OTU251	OTU252	OTU350	OTU351	OTU353	OTU352	OTU355	OTU354	OTU357	OTU356	OTU359	OTU358	OTU258	OTU257	OTU259	OTU254	OTU253	OTU256	OTU255
D5-686-525_2_1_380control	0.0	0.0	0.3384938764634377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8389081433452968	0.0	1.0187629448583493	0.0	1.1807637069061743	0.0	0.0	2.0712874930205305	0.5263877854781951	0.0	0.0	0.0	0.0	1.2133168867579613	0.0	0.0	0.7574530167600244	0.9666725899776658	0.0	0.0	0.3384938764634377	0.0	0.0	0.0	1.4493906998321262	0.0	0.5263877854781951	0.6571097029147396	0.0	0.0	0.0	0.0	0.0	2.4572843882537545	0.0	2.6950424563211675	1.5884510474930778	0.0	2.7032398869043597	0.0	0.0	2.400019260169915	0.3384938764634377	0.3384938764634377	2.871875332421311	0.0	0.0	0.0	0.8389081433452968	2.5474004377409147	0.3384938764634377	0.0	0.0	0.0	0.6571097029147396	0.0	0.0	0.0	0.0	0.0	1.0652692459509632	0.0	0.3384938764634377	0.0	0.0	0.0	0.8389081433452968	0.0	0.0	1.3235241485898128	0.0	0.9074718749790153	0.0	0.0	0.0	0.6571097029147396	2.350355545370206	2.4081051329008116	0.0	1.1807637069061743	0.0	0.0	2.1047604369976294	1.298481967172768	0.0	0.0	0.0	0.0	0.0	0.0	1.1807637069061743	0.0	0.0	0.0	0.3384938764634377	0.3384938764634377	0.0	0.0	1.1072736354027701	0.0	0.0	0.0	0.0	0.0	0.5263877854781951	0.0	0.0	0.0	0.0	0.0	0.0	2.1127405450942898	0.0	0.0	0.0	0.9074718749790153	0.0	0.6571097029147396	0.7574530167600244	0.0	0.0	0.0	0.0	0.9666725899776658	0.7574530167600244	0.0	0.0	0.0	1.6499862332179855	0.0	0.0	0.0	0.0	0.5263877854781951	0.5263877854781951	0.0	0.0	1.411349295101938	0.0	1.0652692459509632	0.0	0.0	0.6571097029147396	0.0	0.0	0.3384938764634377	0.0	0.0	0.3384938764634377	0.3384938764634377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2435992210340423	0.0	0.0	0.3384938764634377	1.0187629448583493	0.0	0.6571097029147396	0.0	0.0	0.0	0.0	1.7236875913437193	1.2133168867579613	0.0	1.0187629448583493	0.0	1.2719069744562084	1.1455712925369193	1.9034837839535574	0.0	0.3384938764634377	0.0	1.0652692459509632	0.0	0.0	0.0	0.0	1.9283616584375922	0.0	0.0	0.8389081433452968	1.0187629448583493	1.713894150448728	1.760791834825508	0.0	1.3235241485898128	0.0	1.0187629448583493	1.347200738626099	0.8389081433452968	0.5263877854781951	1.2435992210340423	2.0107075036238826	2.195303875019058	0.6571097029147396	0.0	0.0	1.4307863871885498	2.182026467468473	2.3660805807969956	1.411349295101938	1.4493906998321262	0.0	1.841677778437119	1.2719069744562084	1.2133168867579613	0.0	1.0652692459509632	0.3384938764634377	1.9343646642060268	1.5611685472518808	0.0	0.0	0.6571097029147396	2.6446453430429604	0.0	0.0	0.0	0.3384938764634377	0.0	0.0	0.0	0.8389081433452968	0.0	1.6014753922857226	0.0	0.3384938764634377	0.0	0.0	0.8389081433452968	1.347200738626099	0.0	0.9666725899776658	1.3235241485898128	0.0	0.0	0.0	0.0	0.6571097029147396	0.3384938764634377	0.7574530167600244	0.0	1.0187629448583493	0.0	0.0	1.411349295101938	2.1648376912098644	0.0	0.0	0.3384938764634377	1.0652692459509632	0.0	0.0	1.9687380202384424	0.0	0.0	1.1455712925369193	0.0	1.5468564516732135	0.0	0.0	1.1807637069061743	1.0652692459509632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8389081433452968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3384938764634377	0.0	0.0	0.0	0.0	1.0652692459509632	1.1072736354027701	1.347200738626099	0.0	1.347200738626099	1.4843666359636105	0.0	0.0	1.5611685472518808	0.0	0.5263877854781951	0.0	0.9074718749790153	0.0	1.1072736354027701	0.0	0.6571097029147396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6571097029147396	0.0	0.0	0.0	0.0	0.0	0.5263877854781951	0.0	0.0	1.298481967172768	0.8389081433452968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6571097029147396	0.0	0.0	0.6571097029147396	0.0	0.3384938764634377	0.0	0.0	0.9074718749790153	0.6571097029147396	0.0	0.0	0.0	0.0	0.0	0.3384938764634377	0.0	0.0	0.0	0.3384938764634377	0.3384938764634377	0.0	0.8389081433452968	0.5263877854781951	0.3384938764634377	0.0	0.0	0.6571097029147396	0.0	0.6571097029147396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7574530167600244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D5-655-442_2_1_1500case	0.0	0.0	0.638278098764323	0.0	0.0	0.0	0.0	0.0	1.4691889093677473	0.0	1.158107329689803	0.0	0.9717263233694406	0.0	0.0	0.0	1.3571962188642714	0.0	1.5966046079949878	0.0	0.4271521047899364	0.0	0.0	0.0	0.0	0.0	1.3571962188642714	0.4271521047899364	0.7797283649408697	0.0	0.0	0.0	0.0	0.0	0.0	1.3571962188642714	1.2489396000781354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6929694987960513	0.0	1.7369234560410813	1.2489396000781354	0.0	2.9972325851612296	0.0	0.8862521363065263	1.3571962188642714	0.0	0.0	2.23487692222344	0.0	2.859824497859157	0.0	0.0	1.0431128901786115	0.0	0.0	0.0	0.0	0.0	2.2131788135567514	0.0	0.7797283649408697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.638278098764323	0.0	0.0	0.0	0.0	0.4271521047899364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8862521363065263	0.0	0.7797283649408697	0.0	0.8862521363065263	0.0	0.0	0.4271521047899364	0.0	0.0	0.0	0.0	0.8862521363065263	0.638278098764323	0.0	0.0	1.1044051358395144	0.0	0.0	0.0	0.0	0.638278098764323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9717263233694406	0.0	0.0	0.0	0.4271521047899364	0.638278098764323	0.8862521363065263	0.0	0.0	0.0	0.0	0.9717263233694406	0.0	0.0	0.0	0.0	1.7751587820036396	0.638278098764323	0.0	0.0	0.0	0.0	1.0431128901786115	0.0	0.0	0.4271521047899364	0.0	1.5966046079949878	0.0	0.0	1.0431128901786115	0.0	0.638278098764323	0.0	0.638278098764323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7797283649408697	0.0	0.0	0.8862521363065263	0.0	1.3880158716161854	1.2489396000781354	2.185623709388086	1.3240212445710224	1.7751587820036396	1.4167925880092012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0431128901786115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8632011114470635	0.0	0.0	0.0	0.0	1.9278687330168227	0.0	0.0	0.0	0.0	2.078637803980848	0.0	1.9278687330168227	1.9989678562473314	0.0	1.9916188882094863	2.6973697219204533	1.6146296632869468	0.9717263233694406	1.4931926461985667	1.6485796549994478	0.8862521363065263	1.9278687330168227	1.4931926461985667	2.1562011336600784	1.6146296632869468	0.0	1.8730500633920828	0.0	2.2432614570625335	2.3591830085810384	2.586594992197584	0.0	0.7797283649408697	0.0	0.0	0.0	0.0	0.0	1.944704811485215	0.0	0.0	0.0	0.0	0.4271521047899364	0.0	0.0	0.0	0.0	0.0	0.638278098764323	0.0	0.0	0.0	0.0	0.0	1.3880158716161854	0.0	1.5159388806358824	0.0	0.0	1.5375528352487258	0.0	0.0	0.0	0.0	0.4271521047899364	0.0	0.0	0.4271521047899364	0.9717263233694406	0.0	0.0	1.2058938344477217	1.8102985616062741	0.0	0.638278098764323	0.0	1.694994045423116	0.0	0.0	0.0	0.7797283649408697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1044051358395144	0.0	1.0431128901786115	0.4271521047899364	1.4931926461985667	0.0	0.0	0.638278098764323	0.0	0.0	0.7797283649408697	0.0	1.5777989203347214	0.0	0.4271521047899364	0.638278098764323	0.9717263233694406	0.0	1.5581419118371913	0.0	0.0	0.0	1.0431128901786115	0.0	1.3880158716161854	0.0	1.3880158716161854	0.0	0.0	0.0	1.5159388806358824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7797283649408697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3240212445710224	1.2058938344477217	0.638278098764323	0.0	0.0	0.638278098764323	0.0	0.0	0.0	0.0	0.0	0.0	0.8862521363065263	0.0	0.0	0.0	0.638278098764323	0.0	0.0	0.0	1.3880158716161854	0.638278098764323	0.0	0.4271521047899364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9717263233694406	0.8862521363065263	1.7751587820036396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.638278098764323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4271521047899364	0.0	0.0	1.5777989203347214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D5-607-356_2_1_1355case	0.0	0.0	0.875241730726763	0.41925822063306106	1.2160313258974285	0.0	0.6285481698260784	0.0	0.0	0.0	0.0	0.0	0.25837136977910474	0.0	0.0	0.0	0.25837136977910474	0.0	2.246951755146217	0.0	0.0	0.0	0.0	1.1708225340055376	0.0	0.25837136977910474	0.0	0.0	0.0	0.41925822063306106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41925822063306106	1.3904723172053006	0.0	0.0	3.0193502899076696	0.0	2.5497473021762493	0.7691806603452472	0.5363903675080428	3.1222805231923347	0.0	0.6285481698260784	1.3904723172053006	0.0	0.7691806603452472	2.3135470569826952	0.0	2.404506472950072	0.25837136977910474	1.5145835624085302	1.3904723172053006	0.0	0.0	0.0	0.0	1.731087525141569	0.25837136977910474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25837136977910474	0.25837136977910474	0.0	0.7691806603452472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25837136977910474	0.0	0.0	0.0	0.25837136977910474	0.0	0.5363903675080428	0.0	0.0	0.0	0.5363903675080428	0.0	0.41925822063306106	0.5363903675080428	0.0	0.25837136977910474	0.0	0.0	0.0	0.0	0.0	0.25837136977910474	0.0	0.0	0.0	0.7691806603452472	0.0	0.0	0.41925822063306106	0.0	0.0	0.0	1.0315973235913936	0.0	0.0	0.0	0.5363903675080428	0.0	0.0	0.0	0.41925822063306106	0.25837136977910474	0.0	1.919610716920163	0.41925822063306106	0.7045321381784692	0.0	0.0	1.0315973235913936	0.0	0.0	0.5363903675080428	0.0	0.0	0.0	0.0	0.7045321381784692	0.0	0.0	0.6285481698260784	0.8254408898307964	0.0	0.25837136977910474	0.0	0.7045321381784692	0.0	0.8254408898307964	0.0	0.0	0.25837136977910474	0.0	0.0	0.0	0.0	0.25837136977910474	0.0	0.0	1.525246817699589	0.919914838868492	0.7691806603452472	0.7691806603452472	0.0	0.7045321381784692	1.3450820951150604	0.0	0.7045321381784692	0.41925822063306106	0.0	0.0	0.0	0.0	0.0	0.0	0.25837136977910474	0.25837136977910474	0.0	0.25837136977910474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5036518872988551	1.09273660994509	0.25837136977910474	0.41925822063306106	1.236985256012648	0.0	0.919914838868492	1.3288328533715041	0.41925822063306106	0.7045321381784692	1.0315973235913936	1.8506983595635604	2.0280653166537297	0.6285481698260784	2.018021843972927	1.8406249964748396	1.236985256012648	2.1824074476747195	0.41925822063306106	1.1708225340055376	1.063241965937206	1.525246817699589	1.194014927498862	1.3288328533715041	1.8143693571644826	1.236985256012648	1.1463213906681098	0.41925822063306106	2.828706694100728	1.194014927498862	0.0	0.0	1.8701701228174543	0.8254408898307964	0.0	0.0	0.0	1.0315973235913936	1.7687502873038545	0.0	1.2569745595750885	0.5363903675080428	0.0	0.41925822063306106	0.0	0.0	0.25837136977910474	0.0	0.7045321381784692	0.7691806603452472	0.0	1.2160313258974285	0.25837136977910474	0.0	0.0	0.7045321381784692	0.0	0.41925822063306106	0.0	1.8143693571644826	0.0	1.09273660994509	0.0	0.25837136977910474	0.0	1.6676567008712677	0.0	0.7045321381784692	1.7864236912783384	0.8254408898307964	2.320353514942993	0.0	0.6285481698260784	0.25837136977910474	0.0	0.9604182837188515	0.0	1.1463213906681098	0.0	0.0	0.0	0.0	0.0	1.2760841559089606	0.0	0.0	0.0	0.5363903675080428	0.0	0.0	0.0	0.0	0.0	0.0	0.7045321381784692	0.0	0.0	0.0	0.0	0.0	0.25837136977910474	0.0	0.0	0.5363903675080428	0.0	0.0	2.362171121779775	0.6285481698260784	0.0	0.0	0.0	2.2201515131068867	0.0	0.25837136977910474	0.0	1.404606071789428	0.25837136977910474	1.236985256012648	0.0	0.25837136977910474	0.0	0.7045321381784692	0.0	0.0	0.7045321381784692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25837136977910474	0.25837136977910474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25837136977910474	0.41925822063306106	0.25837136977910474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6285481698260784	0.0	0.0	0.0	0.0	0.0	0.0	0.25837136977910474	0.0	0.0	0.0	0.5363903675080428	0.0	0.0	0.0	0.0	0.5363903675080428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.09273660994509	0.0	0.0	0.0	0.9604182837188515	0.25837136977910474	0.0	0.0	0.5363903675080428	0.0	0.6285481698260784	0.0	0.41925822063306106	0.25837136977910474	0.0	0.6285481698260784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41925822063306106	0.0	0.41925822063306106
D5-635-911_1_1_332case	0.697169119405512	0.0	0.5150642330398948	0.3297934592155412	0.3297934592155412	0.3297934592155412	1.598310539631349	0.19547698671721414	0.0	0.7441194072074253	1.0923505874705997	0.0	0.5150642330398948	0.19547698671721414	0.0	0.8605296889503414	0.0	1.4851616586345975	0.19547698671721414	1.2957781884990929	0.19547698671721414	0.19547698671721414	0.4322344307598291	0.19547698671721414	0.0	0.3297934592155412	0.19547698671721414	0.697169119405512	0.0	0.3297934592155412	1.0504768168720031	0.0	0.4322344307598291	0.0	0.0	0.0	0.0	0.7441194072074253	0.0	0.0	1.1981150443390114	0.4322344307598291	0.7864855865247995	0.19547698671721414	0.0	2.657668865818576	0.7864855865247995	1.6619011418520013	0.7441194072074253	0.19547698671721414	1.6398395452027503	1.424575811650842	0.5150642330398948	1.598310539631349	0.3297934592155412	0.19547698671721414	2.3387683619013306	0.0	2.203043516185182	0.19547698671721414	0.5150642330398948	1.8969711476224158	0.0	0.0	0.0	0.0	2.605820644821926	0.697169119405512	0.4322344307598291	0.697169119405512	0.4322344307598291	0.4322344307598291	0.3297934592155412	1.182181164986158	0.8605296889503414	0.0	0.0	0.0	1.1981150443390114	0.0	0.0	0.19547698671721414	0.4322344307598291	0.4322344307598291	0.6445209786642364	0.0	0.0	1.4055910131648264	0.0	0.0	0.5845984944941295	0.0	0.0	0.0	1.320074535803883	0.8250837289494006	0.0	0.19547698671721414	0.0	0.0	0.3297934592155412	0.0	0.7864855865247995	0.0	0.3297934592155412	0.0	0.3297934592155412	0.0	0.19547698671721414	0.4322344307598291	0.0	0.19547698671721414	1.4151871421047117	0.0	0.3297934592155412	0.0	0.0	0.7441194072074253	0.0	0.0	0.0	0.8250837289494006	1.4055910131648264	0.0	0.5845984944941295	0.5845984944941295	0.8605296889503414	0.0	0.0	0.0	0.0	0.19547698671721414	0.5845984944941295	0.0	1.4770070475296906	0.5150642330398948	0.9237695268309294	1.182181164986158	0.5150642330398948	0.0	0.3297934592155412	1.4515821852737287	0.19547698671721414	1.5311137180550451	0.3297934592155412	1.4686963850527626	1.0504768168720031	0.0	0.0	0.697169119405512	1.5454106285797997	0.5845984944941295	0.19547698671721414	0.7441194072074253	0.9522410644333593	0.0	0.0	0.19547698671721414	1.735889727803746	0.3297934592155412	1.4427653492908377	0.0	0.4322344307598291	0.19547698671721414	0.697169119405512	0.4322344307598291	0.697169119405512	2.0419717825702124	0.19547698671721414	0.7441194072074253	0.0	1.1305396462041815	0.0	0.697169119405512	1.3541462118528458	0.19547698671721414	0.0	0.8605296889503414	0.697169119405512	0.0	0.19547698671721414	0.7441194072074253	1.5856772994974107	0.6445209786642364	1.4337658024669047	0.8250837289494006	0.5845984944941295	0.0	1.283100525283781	0.8932996768320506	0.0	0.5150642330398948	0.19547698671721414	1.2957781884990929	0.19547698671721414	0.6445209786642364	0.8250837289494006	0.0	0.0	0.0	0.697169119405512	1.0041306083582326	0.697169119405512	1.2565778513162957	1.5920398541595164	2.09862828911359	0.19547698671721414	1.3649342528721042	1.9153555477489894	0.19547698671721414	1.0504768168720031	1.213484954307404	1.1305396462041815	2.0508461510199596	1.9213147132268256	2.1522309952090324	1.5592518483443476	1.2565778513162957	2.2107097440349945	1.0923505874705997	1.213484954307404	1.538321002185278	1.5856772994974107	2.3693528810092666	1.508745170013022	0.5150642330398948	1.5920398541595164	2.4076896343065464	1.7492867957694662	1.8906659073448175	0.9789603467962592	0.9237695268309294	1.5454106285797997	1.5010254247033987	1.802992568408788	1.9062606206621213	0.5150642330398948	0.3297934592155412	1.1656403470214067	1.0279216552395933	0.0	0.8605296889503414	0.4322344307598291	0.7441194072074253	1.4515821852737287	1.7707358684782315	1.508745170013022	0.8250837289494006	0.9522410644333593	1.4851616586345975	0.0	0.6445209786642364	1.2565778513162957	0.0	1.8810330111550853	0.6445209786642364	1.1118647441414684	1.0504768168720031	1.320074535803883	0.8605296889503414	1.572665531105746	0.19547698671721414	0.3297934592155412	1.9153555477489894	0.3297934592155412	0.697169119405512	0.0	1.0504768168720031	0.9789603467962592	1.5163300871230072	1.7448668668863132	0.8932996768320506	0.0	0.4322344307598291	2.1856857785688115	1.4427653492908377	2.0259914463504685	1.213484954307404	0.0	1.1118647441414684	0.0	0.3297934592155412	0.7441194072074253	0.5150642330398948	0.8932996768320506	0.9789603467962592	0.5150642330398948	0.4322344307598291	0.3297934592155412	1.0719181795398562	0.0	0.19547698671721414	0.0	0.0	0.0	0.0	0.8932996768320506	0.0	1.8576888200611594	1.944365868993167	0.6445209786642364	0.8250837289494006	0.0	1.0719181795398562	1.5163300871230072	0.0	0.0	0.697169119405512	1.0041306083582326	0.19547698671721414	2.6232125189507602	1.182181164986158	0.7441194072074253	1.0923505874705997	0.0	1.523784804951714	0.0	0.3297934592155412	0.0	0.5150642330398948	0.5845984944941295	1.8257041506558223	0.19547698671721414	0.8250837289494006	0.0	1.6225252798860212	0.0	0.0	1.1305396462041815	0.0	1.0504768168720031	0.0	0.0	0.0	0.0	0.0	0.0	0.19547698671721414	1.3317313005731901	0.8250837289494006	1.182181164986158	0.0	0.0	0.19547698671721414	0.19547698671721414	0.0	0.0	0.0	0.0	0.4322344307598291	0.5845984944941295	0.19547698671721414	0.0	1.2700416266723438	0.0	1.1118647441414684	0.6445209786642364	1.572665531105746	0.0	0.6445209786642364	0.8932996768320506	0.4322344307598291	0.19547698671721414	0.4322344307598291	0.19547698671721414	0.0	0.19547698671721414	0.5150642330398948	0.5845984944941295	0.8605296889503414	0.5845984944941295	0.0	0.0	0.0	0.5150642330398948	0.7864855865247995	0.5845984944941295	1.0923505874705997	1.4055910131648264	0.0	0.8605296889503414	0.3297934592155412	0.0	0.0	0.7864855865247995	0.4322344307598291	0.0	0.0	0.0	0.19547698671721414	1.1484445152794904	0.3297934592155412	0.0	0.19547698671721414	1.1981150443390114	1.3430833506393438	1.0923505874705997	0.5845984944941295	0.0	0.0	0.0	0.4322344307598291	0.3297934592155412	0.0	0.0	0.3297934592155412	0.0	0.19547698671721414	0.8250837289494006	0.19547698671721414	0.3297934592155412	0.9237695268309294	0.0	0.19547698671721414	0.5845984944941295	0.0	1.2565778513162957	0.8605296889503414	1.0279216552395933	0.0
