sampleID	Acidaminococcaceae	Actinomycetaceae	Aerococcaceae	Aeromonadaceae	Anaeroplasmataceae	Bacillaceae 1	Bacillaceae 2	Bacillales_Incertae Sedis XI	Bacteroidaceae	Bacteroidales_incertae_sedis	Bdellovibrionaceae	Bifidobacteriaceae	Bradyrhizobiaceae	Brevibacteriaceae	Brucellaceae	Burkholderiales_incertae_sedis	Carnobacteriaceae	Caulobacteraceae	Chloroplast	Clostridiaceae 1	Clostridiaceae 2	Clostridiaceae 3	Clostridiaceae 4	Clostridiales_Incertae Sedis XI	Clostridiales_Incertae Sedis XII	Clostridiales_Incertae Sedis XIII	Comamonadaceae	Coriobacteriaceae	Corynebacteriaceae	Corynebacterineae_incertae_sedis	Cytophagaceae	Deferribacteraceae	Defluviitaleaceae	Demequinaceae	Dermabacteraceae	Desulfomicrobiaceae	Desulfovibrionaceae	Dietziaceae	Enterobacteriaceae	Enterococcaceae	Erysipelotrichaceae	Eubacteriaceae	Flavobacteriaceae	Fusobacteriaceae	Geodermatophilaceae	Gracilibacteraceae	Helicobacteraceae	Hyphomicrobiaceae	Lachnospiraceae	Lactobacillaceae	Leuconostocaceae	Listeriaceae	Marinilabiaceae	Methanobacteriaceae	Methylobacteriaceae	Microbacteriaceae	Micrococcaceae	Moraxellaceae	Mycobacteriaceae	Mycoplasmataceae	Nakamurellaceae	Neisseriaceae	Nocardiaceae	Nocardioidaceae	Nocardiopsaceae	Oxalobacteraceae	Paenibacillaceae 1	Pasteurellaceae	Peptococcaceae 1	Peptostreptococcaceae	Planococcaceae	Porphyromonadaceae	Prevotellaceae	Pseudomonadaceae	Pseudonocardiaceae	Puniceicoccaceae	Rhizobiaceae	Rhodospirillaceae	Rikenellaceae	Ruminococcaceae	Sanguibacteraceae	Shewanellaceae	Sinobacteraceae	Solirubrobacteraceae	Sphingobacteriaceae	Sphingomonadaceae	Spirochaetaceae	Staphylococcaceae	Streptococcaceae	Sutterellaceae	Thermoactinomycetaceae 1	Thermoplasmatales_incertae_sedis	Veillonellaceae	Verrucomicrobiaceae	Xanthomonadaceae
sample0065	1.8221092999929025	0.5231470582266948	0.0	0.0	0.0	0.0	0.0	0.2500451882329319	2.5168440074053833	0.0	0.6895150552820908	0.0	0.0	0.0	0.0	0.407718651583159	0.2500451882329319	0.0	0.0	1.1288976195426885	0.8095092894031001	0.0	0.0	0.0	0.0	0.8095092894031001	0.0	2.1637408058559653	0.2500451882329319	0.0	0.0	0.0	0.8095092894031001	0.0	0.0	0.6895150552820908	0.0	0.0	0.407718651583159	0.0	2.4393634662422388	1.3427885210279693	0.0	0.0	0.0	0.0	2.582571917317704	0.0	4.165426307099839	3.8868864624764936	0.0	0.0	0.0	0.0	0.0	0.0	1.1764489728262788	0.0	0.0	2.1068355863352775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2500451882329319	1.6492765186742713	2.280909031186441	0.0	3.138053511707353	3.456293359779849	0.0	0.0	0.0	0.0	0.9034253522817433	1.6856193255345753	3.549944933058062	0.0	0.0	0.0	0.0	0.0	0.2500451882329319	0.0	0.0	1.609612409227427	2.006131801917588	0.0	0.0	0.0	0.0	0.0
sample0066	1.3900537535798796	0.3160669170045779	0.0	0.0	1.6521387130603595	0.0	0.0	0.3160669170045779	2.2197178146326424	0.0	0.7227853547136964	0.3160669170045779	0.0	0.0	0.0	0.0	0.3160669170045779	0.0	0.3160669170045779	3.228484371989004	1.5472174058068875	0.0	0.0	0.0	0.0	1.1413094011977505	0.0	2.086224605190265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3160669170045779	0.49705697038294966	0.0	1.026702500404788	0.3160669170045779	2.7959344787553593	1.2832520480964418	0.0	0.0	0.0	0.0	2.037890406706478	0.0	3.957911847431133	3.8867784544782356	0.3160669170045779	0.0	0.0	0.0	0.0	0.3160669170045779	1.1413094011977505	0.0	0.0	1.3504264864192626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3160669170045779	0.9806251615920992	3.536472411981919	0.49705697038294966	2.956907155336334	3.6048663162355457	0.0	0.0	0.0	0.0	0.6244245370803334	1.4909817254053463	3.574250449959896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8144315371389863	1.5850782926654396	0.0	0.0	0.49705697038294966	0.0	0.0
sample0067	1.7673972282460815	0.24726119509173122	0.0	0.0	0.24726119509173122	0.0	0.0	0.0	2.6477583751418425	0.0	1.304867505325701	0.0	0.24726119509173122	0.0	0.0	0.24726119509173122	0.0	0.0	0.0	2.3808175396260896	1.5112295750237958	0.24726119509173122	0.0	0.0	0.0	0.8535036614763516	0.24726119509173122	2.2356884041922895	0.0	0.0	0.0	0.0	0.40384098170844823	0.0	0.0	0.40384098170844823	0.9380693252340132	0.0	0.24726119509173122	0.0	2.8562688379727836	1.304867505325701	0.0	0.0	0.0	0.0	3.0097811950417506	0.0	4.037730467248773	3.8395433626228397	0.24726119509173122	0.0	0.0	0.0	0.0	0.0	0.8535036614763516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2179034526578554	3.1787235288789177	0.0	3.1039920884456635	3.517643741545576	0.0	0.0	0.0	0.0	0.8978415741802599	1.568831733880366	3.689625411920557	0.0	0.0	0.0	0.0	0.0	0.0	0.24726119509173122	0.0	1.8947431011166607	2.126158523071787	0.0	0.0	0.24726119509173122	0.40384098170844823	0.0
sample0068	1.6120775419564537	0.24389583444615662	0.0	0.0	0.39914043491187884	0.0	0.0	0.0	2.1873863407386733	0.0	0.6782724295184606	0.0	0.39914043491187884	0.39914043491187884	0.0	0.513268174029136	1.1157887901793175	0.0	0.0	3.38360943423371	1.523730538186579	0.0	0.0	0.0	0.0	0.7419988130098221	0.0	2.2101590489974616	0.24389583444615662	0.0	0.0	0.0	0.39914043491187884	0.0	0.0	0.0	0.39914043491187884	0.0	0.0	1.0017993973688597	4.092917755350125	1.3998591011996417	0.0	0.0	0.0	0.0	1.3136554392791149	0.0	3.3950904498743553	3.5508481897952344	0.0	0.0	0.0	0.0	0.0	0.0	1.1157887901793175	0.0	0.0	0.513268174029136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.742325299356331	3.8317042870988134	0.24389583444615662	2.7894560921746407	2.6968193283579245	0.0	0.0	0.0	0.0	0.39914043491187884	1.7116538262187073	3.401498737440939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8328787336872276	1.533419128820896	0.0	0.0	0.0	0.0	0.0
sample0069	1.7863817384911067	0.3337879066671963	0.0	0.0	0.0	0.0	0.0	0.0	2.368277346508667	0.0	0.5202714834388039	0.7502586705443524	0.0	0.3337879066671963	0.0	0.5202714834388039	0.3337879066671963	0.0	0.0	1.2636446729780557	1.5929624395365503	0.0	0.0	0.0	0.0	0.0	0.0	2.9785456653697744	0.6503145875988475	0.0	0.0	0.0	0.3337879066671963	0.0	0.0	0.0	0.0	0.0	0.0	1.2051226350342468	3.0164281380626945	1.5082691234747945	0.0	0.0	0.0	0.0	1.888413150386928	0.0	3.8686410001540454	3.9086170614091897	0.0	0.0	0.0	0.0	0.0	0.3337879066671963	1.3388634295084845	0.0	0.0	0.3337879066671963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2475240605125424	4.003727058521439	0.0	2.5996047071360153	2.649652184794649	0.5202714834388039	0.0	0.0	0.0	0.0	1.422379697636303	3.395224207529614	0.0	0.0	0.0	0.0	0.0	0.0	0.3337879066671963	0.0	2.4911325379613216	1.5383730803061328	0.0	0.0	0.3337879066671963	0.0	0.0
sample0071	1.9661202208453736	0.4066712668181422	0.24929252203608798	0.0	1.0739157944973547	0.0	0.0	0.0	2.2756410306149757	0.0	0.24929252203608798	0.24929252203608798	0.0	0.0	0.0	0.0	1.0130319309937408	0.0	0.0	2.8002962716026962	1.5733716858084847	0.0	0.0	0.0	0.0	1.174842409356706	0.24929252203608798	2.512031515117778	0.0	0.0	0.0	0.0	0.5219424448396746	0.0	0.0	0.24929252203608798	1.1517234958219607	0.0	0.0	0.0	3.670431283871559	1.6161604689318898	0.0	0.0	0.0	0.8080552140715216	1.5909962297438802	0.0	3.947232486590869	3.785011139723464	0.0	0.0	0.0	0.0	0.0	0.0	0.6129469093915456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1890021540713867	3.1773839139823177	0.0	3.1392755593861024	2.8429337510743387	0.0	0.0	0.0	0.0	0.4066712668181422	1.1967925815357867	3.826598194049949	0.0	0.0	0.0	0.0	0.0	0.0	0.24929252203608798	0.0	2.147890427086447	2.4972828872959743	0.0	0.0	0.0	0.0	0.0
sample0072	1.7950859031122306	0.28878500141962843	0.0	0.0	1.0910605327015	0.0	0.0	0.0	2.524230207299475	0.0	0.9322290558568938	0.0	0.0	0.0	0.0	0.28878500141962843	0.9777041933033151	0.0	0.0	3.514363707654108	1.4673404612725054	0.0	0.0	0.0	0.0	1.2552520146486914	0.0	2.1980242766501896	0.28878500141962843	0.0	0.0	0.0	0.0	0.0	0.0	0.7575468153744443	0.0	0.0	0.0	0.0	3.528802203010539	1.6569283336333689	0.0	0.0	0.0	0.0	2.2183388571928417	0.0	3.8936599448704317	3.724818303120056	0.0	0.0	0.0	0.0	0.0	0.0	1.2774613233438454	0.28878500141962843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28878500141962843	0.9322290558568938	3.4914333916475706	0.0	3.0503580797758647	3.0149886040156044	0.0	0.0	0.0	0.0	0.4607166529351136	1.5440469684398948	3.7616973810528154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0398330822825668	2.0991985723304945	0.0	0.0	0.4607166529351136	0.0	0.0
sample0073	1.627953591159961	0.36872116700660507	0.0	0.0	1.1151451817183708	0.0	0.0	0.0	2.182183403097065	0.0	0.8857388301778977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5848445062263732	1.0154164576941276	0.0	0.0	0.0	0.0	0.8027288849854802	0.0	2.571451947107447	0.0	0.0	0.0	0.5652186041077931	0.0	0.0	0.0	0.0	1.2644723581939799	0.0	0.5652186041077931	0.0	3.273220150881888	1.3753839978050961	0.0	0.0	0.0	0.0	2.1422192770477273	0.0	3.849757624852645	4.1391514802068095	0.0	0.0	0.0	0.0	0.0	0.0	0.8857388301778977	0.36872116700660507	0.0	0.7000117818557063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36872116700660507	0.9553998859083366	3.149389178254184	0.0	3.261292957132816	3.002890037556503	0.0	0.0	0.0	0.0	0.8857388301778977	1.5535279080267745	3.5864989350015573	0.0	0.0	0.0	0.0	0.0	0.36872116700660507	0.0	0.0	1.8316574045790674	2.245983792617407	0.0	0.0	0.0	0.0	0.0
sample0074	1.6612507183651812	0.0	0.0	0.0	1.7332033953148003	0.0	0.0	0.0	2.116613941892825	0.0	0.7574011825558542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.278302420838892	1.3234643159406205	0.0	0.0	0.0	0.0	1.1455129703101707	0.0	2.1468781042044727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6570607228240125	1.1455129703101707	0.0	0.0	0.5263436642275549	2.737326124062011	1.0187061460813072	0.0	0.0	0.0	0.0	1.7425741670386616	0.0	4.03538554613617	3.9920558126805195	0.0	0.0	0.0	0.0	0.0	0.0	0.5263436642275549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6499248245413405	3.171516225053982	0.0	3.2012066598517035	3.320559618874414	0.0	0.0	0.0	0.0	0.8388544312294746	0.907416833456374	3.669895606929594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6722887376140092	2.0798383933623117	0.0	0.0	0.0	0.0	0.0
sample0075	1.758943789502274	0.0	0.0	0.0	0.7014706306542483	0.0	0.0	0.0	2.2702784442624333	0.0	0.6044047496208478	0.0	0.0	0.0	0.0	0.0	0.30259457361017705	0.30259457361017705	0.0	3.041740854037157	1.3039978906934238	0.0	0.0	0.0	0.0	1.582825224980682	0.0	2.3591356858664363	0.0	0.0	0.0	0.0	0.30259457361017705	0.0	0.0	0.0	1.6051057156211674	0.0	0.0	0.4792061085926267	3.5164733840058204	1.582825224980682	0.0	0.0	0.0	0.0	1.665813706589678	0.0	3.9288992242072096	3.7528593013844396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7014706306542483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8291518870832422	3.1347399053330505	0.0	3.3944103240566363	3.472944500560239	0.0	0.0	0.0	0.0	0.9570200964187332	1.3454047276643475	3.743090669977145	0.0	0.0	0.0	0.0	0.0	0.30259457361017705	0.0	0.0	1.1490292088071663	2.4714602837251816	0.0	0.0	0.6044047496208478	0.0	0.0
sample0076	1.6488033207817134	0.0	0.0	0.0	1.206108399546519	0.0	0.0	0.0	2.559621996674029	0.0	1.3242392005122434	0.0	0.0	0.0	0.0	0.2642066526934481	0.0	0.0	0.0	1.7024937288912179	1.2281650876720782	0.0	0.0	0.0	0.0	1.1828712918374023	0.0	2.034182273571867	0.0	0.0	0.0	0.42729535456914886	0.9312906285792392	0.0	0.0	0.0	0.8864512155604567	0.0	0.2642066526934481	0.42729535456914886	2.639938945194607	1.4440010224639772	0.0	0.0	0.0	0.0	2.510868201160997	0.0	4.084702414039503	3.8095538708267513	0.0	0.0	0.0	0.0	0.0	0.0	0.9719307131488729	0.2642066526934481	0.0	1.1322976924499204	0.0	0.0	0.0	0.0	0.0	0.0	0.42729535456914886	0.0	1.6952182319698217	2.8067110526324863	0.0	3.2355808979119782	3.437512946754951	0.0	0.0	0.0	0.0	1.0433209805588515	1.4440010224639772	3.815044821684099	0.0	0.0	0.0	0.0	0.0	0.0	0.2642066526934481	0.0	1.832464173611501	2.037530895061717	0.0	0.0	0.6384542888601602	0.0	0.0
