sampleID	Actinomycetales	Aeromonadales	Alteromonadales	Anaeroplasmatales	Bacillales	Bacteroidales	Bdellovibrionales	Bifidobacteriales	Burkholderiales	Campylobacterales	Caulobacterales	Clostridiales	Coriobacteriales	Cytophagales	Deferribacterales	Desulfovibrionales	Enterobacteriales	Erysipelotrichales	Flavobacteriales	Fusobacteriales	Gammaproteobacteria_incertae_sedis	Lactobacillales	Methanobacteriales	Mycoplasmatales	Neisseriales	Pasteurellales	Pseudomonadales	Puniceicoccales	Rhizobiales	Rhodospirillales	Selenomonadales	Solirubrobacterales	Sphingobacteriales	Sphingomonadales	Spirochaetales	Thermoplasmatales	Verrucomicrobiales	Xanthomonadales
sample0011	0.5502775929140296	0.0	0.0	0.5502775929140296	0.0	3.7495033680957794	0.9967921574010487	0.0	2.2017382969150217	2.2924904221919338	0.0	4.277064845202979	2.0020178068112946	0.0	0.0	1.176878466826084	0.35701981938369526	2.667614740223286	0.0	0.0	0.0	3.899493675861773	0.0	0.0	0.0	0.0	0.35701981938369526	0.0	0.0	0.9370767314676427	1.7368620464952602	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0012	0.9698105525829847	0.0	0.0	1.2469155821826807	0.0	3.3290089870099298	0.6366272039056114	0.425810387818653	2.0884752512951437	2.166573005305675	0.0	4.334823230186632	2.1858566521233156	0.0	0.0	1.1300991635238318	0.425810387818653	3.676531704921567	0.0	0.0	0.0	3.6506367556362638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8344163165571851	1.62984127634207	0.0	0.0	0.26312628089780987	0.425810387818653	0.0	0.0	0.0
sample0013	0.4053331110137915	0.0	0.0	0.750413291935369	0.0	3.813414433695137	0.9402480610646888	0.0	2.3634153574221797	2.4204456000047183	0.0	4.1360545801347826	2.0555057595196	0.0	0.0	1.0110429874558415	0.0	2.3516489754300505	0.0	0.0	0.0	4.0934190435107904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4053331110137915	1.674747939771023	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0014	1.1999531335418427	0.0	0.0	1.0840546781749474	0.0	3.6618154078898444	1.037352693353203	0.0	2.0872570758312228	2.1921730065802416	0.0	4.334453665920335	1.9546444326588186	0.0	0.0	1.1999531335418427	0.5408969344477701	3.0466139093632765	0.0	0.0	0.0	3.7562410071788768	0.0	1.232602023241259	0.0	0.0	0.0	0.0	0.0	0.8565079040945316	1.5811307236728263	0.0	0.0	0.0	0.3497181030230881	0.0	0.0	0.0
sample0015	1.596153079258735	0.43285984991267007	0.0	0.26826397461593526	0.0	2.964479927178754	0.0	1.0513803434801106	1.4392445024759735	2.5510634912890136	0.0	4.122633167252036	2.7940254773267474	0.0	1.1911489707593947	1.1665644191613216	1.0170853035349043	2.3386223725255944	0.0	0.0	0.0	4.253249617862277	0.722081897318526	1.411368803532308	0.0	0.26826397461593526	0.0	0.0	0.43285984991267007	0.0	1.657459793364869	0.0	0.0	0.0	0.0	0.0	0.26826397461593526	0.0
sample0016	1.2850582171125287	0.0	0.0	1.2367126266241233	0.30436883394250897	3.1398668024942267	0.30436883394250897	0.0	1.5505315920608131	2.035974280309829	0.0	4.329429204165249	2.419926478271805	0.0	0.6070586720019836	1.1823031382776337	0.30436883394250897	2.773053746416327	0.0	0.0	0.0	3.9851515790721805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6085471254839276	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0017	1.032204830097882	0.0	0.0	0.0	0.0	3.540323481723406	1.2975771900411508	0.0	2.067595594467713	2.7630591396182687	0.0	4.375302851078823	2.0352977645275727	0.0	0.22989621952224606	1.2820278071474018	0.3794280396555985	2.863465967882968	0.0	0.0	0.0	3.6679736705921364	0.0	0.22989621952224606	0.0	0.0	0.22989621952224606	0.0	0.0	0.9019146536135058	1.6321562488650352	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0018	1.2312019645815508	0.0	0.0	0.36843414579965694	0.36843414579965694	3.5888473556783	1.1146819262169212	0.0	1.987563558764347	2.775802020955194	0.0	4.374735223180114	2.5566980326197286	0.0	1.1570914952458666	0.9549537511469205	1.37490338331604	2.331886053894377	0.0	0.0	0.0	3.650880649033681	0.9549537511469205	0.6996101742658194	0.0	0.8023061831917511	0.0	0.0	0.0	0.8023061831917511	1.8311630353723567	0.0	0.0	0.0	0.0	0.36843414579965694	0.0	0.0
sample0019	1.0380938921980716	0.0	0.0	0.9510172958712979	0.4747045927743405	3.4961955944599015	1.0380938921980716	0.0	2.399504874531188	2.568088549955826	0.0	4.304336571824696	2.422894859259606	0.0	0.7751283158895956	1.6092427020134206	0.4747045927743405	3.198588009519855	0.0	0.0	0.0	3.881788185114146	0.0	0.4747045927743405	0.0	0.4747045927743405	0.0	0.0	0.2992187610941841	0.9510172958712979	1.4588936240245072	0.0	0.0	0.2992187610941841	0.4747045927743405	0.0	0.0	0.0
sample0020	1.0998116348141298	0.0	0.0	1.3564009797685441	0.0	3.657094083174309	1.3278010000796887	0.0	2.1806686479304886	2.324192467671442	0.0	4.376046490101055	2.0340269405541407	0.0	0.3888068674646464	0.9159204588706559	0.0	2.544020672026285	0.0	0.0	0.0	3.626692290718191	0.0	1.0467222268796519	0.0	0.3888068674646464	0.0	0.3888068674646464	0.0	0.8319911232574168	1.647766537666845	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0021	1.0990363794878983	0.0	0.0	1.2783951612755746	0.0	3.5732226355831926	1.2152444788042533	1.426379374064081	2.2928282235224704	2.623019523769635	0.0	4.339898592989466	2.1121338067400304	0.0	1.674359597111091	1.426379374064081	0.7880536701232069	3.01980564464896	0.0	0.0	0.0	3.7676145949316515	0.35880915476431613	1.2783951612755746	0.0	0.35880915476431613	0.0	0.0	0.0	1.1798544598969383	1.6374058979090806	0.0	0.0	0.0	0.35880915476431613	0.0	0.0	0.0
sample0022	0.681479558505396	0.0	0.0	0.5160831082899986	0.4015821306461879	3.365601634365344	0.4015821306461879	0.0	2.5355942582361877	2.0887890312475808	0.0	4.197091559439093	2.5355942582361877	0.0	0.0	0.6066078912410445	0.0	3.8049446257388952	0.0	0.0	0.0	3.9122933352467553	0.0	0.0	0.0	0.24564267736978837	0.24564267736978837	0.0	0.0	0.0	1.709225669486354	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0023	0.4824693914858807	0.0	0.0	1.2863340294098047	0.0	3.206374820049895	0.0	0.0	2.235837520206662	1.9946877392821067	0.0	4.252002085033367	2.943999321858978	0.0	1.1213310545433313	0.8519621966933288	0.0	3.444952141977383	0.0	0.0	0.0	3.9987352277386576	0.0	1.4056206209740518	0.0	0.0	0.0	0.0	0.0	0.4824693914858807	1.6610340864227588	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0024	1.0582166257403323	0.0	0.0	0.945757234865893	0.3625410326496459	3.327506487137634	0.8763075430918783	0.0	1.313121537758882	2.685651523297257	0.0	4.383016561460433	1.8377408901599217	0.0	0.3625410326496459	1.105128386854582	0.5573413153872299	2.9200428819648834	0.0	0.0	0.0	3.7576245770085444	0.0	0.8763075430918783	0.0	0.3625410326496459	0.0	0.0	0.0	0.5573413153872299	1.4531734125112568	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0025	0.6541755269587615	0.0	0.0	1.689928826577841	0.5237455531818132	3.6636647635962647	1.0153585772145042	0.0	2.0804087139218006	2.1395314769848754	0.0	4.282892129838078	2.674409702855107	0.0	0.3364590307327162	1.6346774783511446	0.0	3.2811320992343265	0.0	0.0	0.0	3.8381416419058443	0.0	0.0	0.0	0.3364590307327162	0.3364590307327162	0.0	0.0	1.1772466188921515	1.6686641393504702	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0026	0.5788540369696591	0.0	0.0	1.2492289720662928	0.0	3.630499861207439	0.9720002583467394	0.28569794180424796	2.502895508609817	1.969098379743723	0.0	4.175467741140302	2.267790483879199	0.0	0.0	0.9720002583467394	0.0	3.627651442138323	0.0	0.0	0.0	3.9695156544032266	0.0	1.013100703258025	0.0	0.0	0.0	0.0	0.0	0.6741719930175303	1.474935274501126	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0027	1.0926207378060002	0.0	0.0	0.4393849853680464	0.0	3.7791823879183264	1.0926207378060002	0.0	2.2390681697744124	2.8314718508855585	0.0	4.313954656502778	2.177978684035852	0.0	0.27303961980706265	0.9890783583536457	0.0	3.2628890477300594	0.0	0.0	0.0	3.5954129985340346	0.0	0.6532764247998673	0.0	0.0	0.0	0.0	0.0	0.7304453519890721	1.7354799285280376	0.0	0.0	0.0	0.0	0.27303961980706265	0.0	0.4393849853680464
sample0028	1.1315051461402867	0.0	0.2932173627754638	0.5902876982233134	0.4666728637439191	3.791836783000951	1.5528671234516216	0.0	2.570860516300675	3.065231985179492	0.0	4.184645325646782	2.287507553548127	0.0	0.4666728637439191	0.8893242427120106	0.0	3.1071146359965147	0.0	0.0	0.0	3.9475016112752837	0.0	0.0	0.0	0.0	0.4666728637439191	0.0	0.0	1.0994084529999957	1.747936382108859	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0029	1.146573444003438	0.0	0.0	0.8455092023738898	0.477441081300101	3.255269072365413	0.7785509968212969	0.0	1.8329815144334516	2.433447173506306	0.0	4.273619850098234	2.241026144767762	0.0	0.0	1.0418287539424431	0.0	3.315189112284598	0.477441081300101	0.0	0.0	4.009717975629311	0.0	0.0	0.0	0.0	0.477441081300101	0.0	0.0	0.6024197796753875	1.8133856329890008	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0031	0.8435072083266043	0.0	0.0	0.7618921152562024	0.0	3.5519542157770325	0.6613055647453919	0.0	1.7748757573437202	2.030779481663407	0.0	4.211592265431122	2.0355870287543563	0.0	0.0	1.3747985850142685	0.0	2.2615529380069876	0.0	0.0	0.0	4.117485287247747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5301692441267891	1.6552402935911488	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0032	1.1251856200666193	0.0	0.0	0.6112163820181801	0.0	3.502682549933378	0.913753848659119	0.0	1.9805200444536646	2.3021392006238806	0.0	4.272332285972977	2.313136123254706	0.0	0.30715565534207656	1.1251856200666193	0.0	2.3738417889385404	0.0	0.0	0.0	4.031572078905881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6112163820181801	1.7279386833916595	0.0	0.0	0.0	0.0	0.0	0.6112163820181801	0.0
sample0033	1.1520750204161398	0.0	0.0	0.0	0.4601033799603174	3.546862809933093	0.7567726315247449	0.0	1.7941626455269803	2.1142879453513017	0.0	4.343340591381049	2.107950596868878	0.0	0.0	1.0180173420278142	0.0	3.4937899375221955	0.0	0.0	0.0	3.639896923538973	0.0	1.5769399989520547	0.0	0.5828672177662596	0.0	0.0	0.0	0.931400524375359	1.6375513401041513	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0034	1.1313784665870383	0.0	0.0	0.40935212845363705	0.25122004761500544	3.6469859754222207	1.0485453986800712	0.0	2.0960703883985534	2.7783038043413093	0.0	4.350561673917934	2.1755802192554707	0.0	0.0	1.2608392181692445	0.0	2.3967230140343214	0.0	0.0	0.0	3.7319657258693217	0.0	0.8117743216116661	0.0	0.0	0.0	0.0	0.0	1.0485453986800712	1.7875505891004615	0.0	0.0	0.25122004761500544	0.0	0.0	0.0	0.0
sample0035	1.1040742429491812	0.0	0.0	0.0	0.26393879078822535	3.804260594537771	0.9714055242508199	0.0	2.1270025126591245	2.9505955579563037	0.0	4.276079164763806	1.972327954691259	0.0	0.426927308373175	1.1577731509386342	0.426927308373175	2.6343237524418677	0.0	0.0	0.0	3.8012290360907843	0.0	2.324089263993267	0.0	0.26393879078822535	0.0	0.0	0.0	1.1577731509386342	1.964516395293652	0.0	0.0	0.426927308373175	0.426927308373175	0.0	0.0	0.0
sample0036	1.2835342940065169	0.0	0.0	0.8321375874769762	0.26191470263699995	3.5201942419865935	1.1781593731187012	0.0	2.176072198301568	2.3230839713529923	0.0	4.259056132209832	2.34311585191769	0.0	0.26191470263699995	1.0999697360289757	0.0	2.964080631024129	0.0	0.0	0.0	4.003620588852138	0.0	2.4327186300532317	0.0	0.5419813558450896	0.0	0.0	0.0	0.9674268456446965	2.0155270244377093	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0037	1.3629754671697243	0.3475053120143625	0.0	0.538045189183622	0.538045189183622	3.8603956513631497	1.5168440301188324	0.0	2.0560760094541393	3.3236837514356	0.0	4.233769444254175	2.0012912333907127	0.0	0.3475053120143625	1.2591774394577433	0.3475053120143625	2.8174698900752353	0.0	0.0	0.0	3.768591859401275	0.0	2.0320267401629057	0.0	0.3475053120143625	0.0	0.0	0.0	0.7711164151251958	1.84292301096539	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0038	0.4565636797056019	0.0	0.0	0.0	0.0	3.625083861517117	0.8184835973171335	2.554331598608527	2.902311823959407	2.4489009089150975	0.0	4.233653604549726	2.556581399796217	0.0	0.0	1.5259873413294156	0.0	3.8243104887642017	0.0	0.0	0.0	3.551426719676871	0.972011041825861	1.513778515390037	0.0	0.28570376044027107	0.0	0.0	0.0	0.0	1.5259873413294156	0.0	0.0	0.0	0.0	0.28570376044027107	0.0	0.4565636797056019
sample0039	1.199569479660533	0.0	0.0	0.947084856144322	0.5584239736813872	3.4996328102286576	0.6522629206691151	0.0	1.3052641314899287	2.5115002092786223	0.0	4.344287275568732	2.04849207621694	0.0	0.0	1.025222742699857	0.2724317653926722	3.110797831384946	0.0	0.0	0.0	3.807259959429383	0.0	1.059582888464033	0.0	0.0	0.0	0.0	0.0	0.2724317653926722	1.3412569812265451	0.0	0.0	0.2724317653926722	0.0	0.0	0.0	0.0
sample0040	1.1250274209750468	0.0	0.0	0.0	0.0	3.655520558016634	1.2477268153810117	0.3893965969910289	2.2696083030192655	2.562621717020725	0.0	4.330260471043219	2.303799550628208	0.0	0.23695280937303698	1.2105501302012465	0.0	3.2324191250822625	0.0	0.0	0.0	3.7006689351616844	0.9871210200633831	0.0	0.0	0.23695280937303698	0.0	0.0	0.23695280937303698	0.5913542057519603	1.5270401325093697	0.0	0.0	0.23695280937303698	0.0	0.23695280937303698	0.0	0.0
sample0041	1.3446350765000927	0.0	0.0	0.0	0.0	3.7300543927070353	0.9269297270416814	0.0	2.223794535817576	2.5036916803577944	0.0	4.187327546825423	2.183304652376496	0.0	0.35061690920823946	1.0855449864058484	0.0	2.4757537296103607	0.0	0.35061690920823946	0.0	4.065911094211691	0.0	1.8407626306517504	0.0	0.35061690920823946	0.0	0.0	0.35061690920823946	0.6744671047358417	1.5057953318676547	0.0	0.0	0.0	0.0	0.0	0.35061690920823946	0.0
sample0042	0.8953952022489928	0.0	0.0	1.1140814357691073	0.2689143595116512	3.8957220640309616	1.4127243390604391	0.0	2.271990395171302	2.730585488522298	0.2689143595116512	4.264613214505793	1.6978739755460501	0.0	0.2689143595116512	0.9403642201631973	1.215740284864777	2.618197324755901	0.0	0.0	0.0	3.761164057830481	0.0	2.1404769398366055	0.0	0.0	0.2689143595116512	0.0	0.2689143595116512	0.7884956559062731	1.7854769715926357	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0044	1.4133037870805385	0.0	0.0	1.341802837861321	0.36371329277173886	3.739224570089206	1.315090042129198	0.36371329277173886	2.035286390711301	2.4433001035935105	0.0	4.346844102780224	2.070547506593898	0.0	0.0	0.5588378662303791	0.0	2.329005736440754	0.0	0.0	0.36371329277173886	3.687731636856109	0.0	1.847933787609489	0.0	0.36371329277173886	0.0	0.0	0.0	0.6929893259786183	1.6458915364574647	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0045	0.5311473407770483	0.0	0.0	0.0	0.2550637643813153	3.1366946800974422	0.2550637643813153	0.41468429563313713	1.9450041068077564	1.8814913322959381	0.0	4.1792485769492105	2.9243267469373135	0.0	0.2550637643813153	1.2690684078405354	0.0	4.029733123845948	0.0	0.0	0.0	3.71901072837678	0.0	0.9538249276172711	0.0	0.0	0.0	0.0	0.0	0.7630392233812011	1.4111681172458475	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0046	0.8809010059268111	0.0	0.0	1.3181591528399075	0.5052191822405409	3.4258304234365866	0.32227202253079246	0.7324757780743988	1.663799398799866	0.8809010059268111	0.0	4.313472156251212	2.1779249601741886	0.0	0.0	1.4713889674818676	0.0	3.126751402083869	0.0	0.0	0.0	3.933916819139194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32227202253079246	1.6840457036034668	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sample0047	1.0082453947570815	0.0	0.0	0.0	0.0	3.680635286805127	1.202392002565607	0.0	1.968093822904962	1.7581469269859444	0.0	4.262734772891098	2.0464953662653227	0.0	0.0	1.0965481375061341	0.33222810387628704	2.3387616413765464	0.0	0.0	0.0	3.9917049028165597	0.0	0.5182398194632624	0.0	0.0	0.0	0.0	0.0	0.33222810387628704	1.731202709146807	0.0	0.0	0.0	0.0	0.33222810387628704	0.0	0.0
sample0048	0.4649091833860866	0.0	0.0	0.5882969802395852	0.0	3.9134173764146127	0.9834312630082551	0.0	2.6637349153008203	2.0956389617993443	0.0	4.134695839246371	2.597546341324079	0.0	0.4649091833860866	0.4649091833860866	0.0	3.2593989313023854	0.0	0.0	0.0	3.9401166146805138	0.0	0.4649091833860866	0.0	0.0	0.291903286076782	0.0	0.0	0.4649091833860866	2.1120240102802637	0.0	0.0	0.0	0.0	0.0	0.0	0.0
