sampleID	Acidaminococcaceae	Actinomycetaceae	Aerococcaceae	Aeromonadaceae	Anaeroplasmataceae	Bacillaceae 1	Bacillaceae 2	Bacillales_Incertae Sedis XI	Bacteroidaceae	Bacteroidales_incertae_sedis	Bdellovibrionaceae	Bifidobacteriaceae	Bradyrhizobiaceae	Brevibacteriaceae	Brucellaceae	Burkholderiales_incertae_sedis	Carnobacteriaceae	Caulobacteraceae	Chloroplast	Clostridiaceae 1	Clostridiaceae 2	Clostridiaceae 3	Clostridiaceae 4	Clostridiales_Incertae Sedis XI	Clostridiales_Incertae Sedis XII	Clostridiales_Incertae Sedis XIII	Comamonadaceae	Coriobacteriaceae	Corynebacteriaceae	Corynebacterineae_incertae_sedis	Cytophagaceae	Deferribacteraceae	Defluviitaleaceae	Demequinaceae	Dermabacteraceae	Desulfomicrobiaceae	Desulfovibrionaceae	Dietziaceae	Enterobacteriaceae	Enterococcaceae	Erysipelotrichaceae	Eubacteriaceae	Flavobacteriaceae	Fusobacteriaceae	Geodermatophilaceae	Gracilibacteraceae	Helicobacteraceae	Hyphomicrobiaceae	Lachnospiraceae	Lactobacillaceae	Leuconostocaceae	Listeriaceae	Marinilabiaceae	Methanobacteriaceae	Methylobacteriaceae	Microbacteriaceae	Micrococcaceae	Moraxellaceae	Mycobacteriaceae	Mycoplasmataceae	Nakamurellaceae	Neisseriaceae	Nocardiaceae	Nocardioidaceae	Nocardiopsaceae	Oxalobacteraceae	Paenibacillaceae 1	Pasteurellaceae	Peptococcaceae 1	Peptostreptococcaceae	Planococcaceae	Porphyromonadaceae	Prevotellaceae	Pseudomonadaceae	Pseudonocardiaceae	Puniceicoccaceae	Rhizobiaceae	Rhodospirillaceae	Rikenellaceae	Ruminococcaceae	Sanguibacteraceae	Shewanellaceae	Sinobacteraceae	Solirubrobacteraceae	Sphingobacteriaceae	Sphingomonadaceae	Spirochaetaceae	Staphylococcaceae	Streptococcaceae	Sutterellaceae	Thermoactinomycetaceae 1	Thermoplasmatales_incertae_sedis	Veillonellaceae	Verrucomicrobiaceae	Xanthomonadaceae
sample0029	1.7384048363193323	0.0	0.3000340437382886	0.0	0.8433892928992571	0.0	0.0	0.0	2.2508700041140903	0.0	0.7764900593617863	0.0	0.0	0.0	0.0	0.0	0.60056520563513	0.0	0.0	3.3513457882108506	1.566261548666854	0.0	0.0	0.4757928106200052	0.3000340437382886	1.1121028842114296	0.3000340437382886	2.238566542280862	0.4757928106200052	0.0	0.0	0.0	0.60056520563513	0.0	0.0	0.4757928106200052	0.0	0.0	0.0	0.0	3.3127164682716046	1.4130560241832912	0.4757928106200052	0.0	0.0	0.0	2.430982473295484	0.0	3.901530120985956	4.0009060740759725	0.0	0.0	0.0	0.0	0.0	0.0	1.0773535859120316	0.4757928106200052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2835734721669643	3.565503239108791	0.0	2.7717956168322813	2.982084914236673	0.0	0.0	0.0	0.0	0.60056520563513	1.1742302974388719	3.5243456791810526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4757928106200052	1.4751936824788192	1.8175800259267765	0.0	0.0	0.60056520563513	0.0	0.0
sample0031	1.652899208518322	0.0	0.0	0.0	0.7599131291644	0.0	0.0	0.0	2.181602482737707	0.0	0.6594347252809839	0.0	0.0	0.0	0.0	0.0	0.5284827319414517	0.0	0.0	1.3725056765663677	0.5284827319414517	0.0	0.0	0.0	0.0	1.1483383345301008	0.0	2.0332149630068588	0.0	0.0	0.0	0.0	0.34010926424024907	0.0	0.0	0.0	1.3013120608643478	0.0	0.0	0.0	2.259171899747996	1.3263626125273247	0.0	0.0	0.0	0.5284827319414517	2.028407662117685	0.0	3.996244518304787	4.108950684050396	0.0	0.0	0.0	0.0	0.0	0.0	0.8414571171001414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3263626125273247	2.2236612574859778	0.0	3.127563502569565	3.2430865454430498	0.0	0.0	0.0	0.0	0.5284827319414517	1.1100210900119838	3.710599362395208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2464091910462733	1.7725218873389283	0.0	0.0	0.0	0.0	0.0
sample0032	1.7124118470812815	0.3079400488084547	0.0	0.0	0.6123842739938448	0.0	0.0	0.0	2.487882847757453	0.0	0.9151113714571594	0.0	0.0	0.0	0.0	0.0	0.3079400488084547	0.0	0.0	1.4603875838934577	1.243366093835431	0.0	0.0	0.0	0.0	1.1588747242419128	0.0	2.3146743822920492	0.0	0.0	0.0	0.3079400488084547	0.3079400488084547	0.0	0.0	0.3079400488084547	0.3079400488084547	0.0	0.0	0.0	2.3753810267590074	1.1266157064293254	0.0	0.0	0.0	0.3079400488084547	2.303677267246458	0.0	4.060673822968045	4.023203947972177	0.0	0.0	0.0	0.0	0.0	0.0	1.0917668605716448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7916381110446686	2.8698175251086564	0.0	3.021446399050887	3.209879473449093	0.0	0.0	0.0	0.0	0.6123842739938448	1.3748524637962551	3.707348173545663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0589132413134346	1.9820496682284447	0.0	0.0	0.0	0.6123842739938448	0.0
sample0033	1.5925076286656712	0.5865574884918549	0.0	0.0	0.0	0.2907567215192416	0.0	0.0	2.3858282437498537	0.0	0.760891585140012	0.0	0.0	0.0	0.0	0.2907567215192416	0.8849490672680094	0.0	0.0	3.286068793897585	1.7990711004291426	0.0	0.0	0.0	0.0	1.1846538192204354	0.0	2.1129000444667883	0.5865574884918549	0.0	0.0	0.0	0.2907567215192416	0.0	0.0	0.0	0.0	0.0	0.0	0.760891585140012	3.4987764766958556	1.235658842428502	0.0	0.0	0.0	0.0	2.119237953341769	0.0	3.9937691345274278	3.62620087589443	0.0	0.0	0.0	0.0	0.0	0.0	0.8849490672680094	0.0	0.0	1.5817967362092904	0.0	0.0	0.0	0.0	0.0	0.0	0.2907567215192416	0.5865574884918549	1.1846538192204354	3.6652192171247724	0.0	2.995422411101065	3.3315894944822078	0.0	0.0	0.0	0.0	0.8849490672680094	1.4271226660251493	3.6170992566954037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8545497255259522	1.7719396608917088	0.0	0.0	0.5865574884918549	0.0	0.0
sample0034	1.7722732387791122	0.25197803183420947	0.0	0.0	0.41040508522370495	0.0	0.0	0.0	2.4745923131329826	0.0	1.0501152988118596	0.0	0.0	0.0	0.0	0.41040508522370495	0.0	0.0	0.0	1.5609566877003214	1.2025304637605911	0.0	0.0	0.0	0.0	1.107072811136638	0.0	2.177292504902916	0.25197803183420947	0.0	0.0	0.0	0.0	0.0	0.0	0.25197803183420947	0.9845439337852016	0.0	0.0	0.6930218396295332	2.3984398815771604	1.5609566877003214	0.0	0.0	0.0	0.41040508522370495	2.7800247064013326	0.0	4.182822513881375	3.720631076255418	0.0	0.0	0.0	0.0	0.0	0.0	1.0795271303416816	0.0	0.0	0.8132326442306264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.107072811136638	2.8614415832056173	0.0	3.11503565800337	3.4039388687792544	0.0	0.0	0.0	0.0	1.0501152988118596	1.1805602330162295	3.7126961666503844	0.0	0.0	0.0	0.0	0.0	0.25197803183420947	0.0	0.25197803183420947	1.917953278672941	2.078260938043237	0.0	0.0	0.41040508522370495	0.0	0.0
sample0035	1.9505636846660417	0.261186905863445	0.0	0.0	0.0	0.0	0.0	0.261186905863445	2.630793851804949	0.0	0.9659918471779209	0.0	0.0	0.261186905863445	0.0	0.261186905863445	0.0	0.0	0.0	1.2428795966733448	0.261186905863445	0.0	0.0	0.0	0.0	0.880667651739358	0.0	1.9663274794062162	0.0	0.0	0.0	0.42314124229821193	0.42314124229821193	0.0	0.0	0.42314124229821193	0.0	0.0	0.42314124229821193	0.0	2.6282723589480854	1.1521321244900327	0.0	0.0	0.0	0.0	2.9445368316822544	0.0	4.12295562520225	3.7899094397608515	0.0	0.0	0.0	0.0	0.0	0.0	1.0372738617023851	0.0	0.0	2.318052654112229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.261186905863445	1.7748988154636673	2.4037249017413203	0.0	3.2420503594567096	3.577740073773113	0.0	0.0	0.0	0.0	1.1521321244900327	1.6661194901568244	3.6328912001281743	0.0	0.0	0.0	0.0	0.0	0.42314124229821193	0.42314124229821193	0.0	1.0689591301221966	2.1100019255496476	0.0	0.0	0.261186905863445	0.0	0.0
sample0036	2.007841020209183	0.0	0.0	0.0	0.8315409381589959	0.0	0.0	0.0	2.498359215931763	0.0	1.1775061274548377	0.0	0.0	0.0	0.0	0.0	0.2615979617973635	0.0	0.0	1.810457460187247	1.3011906456757294	0.0	0.0	0.0	0.0	1.0380994962813899	0.0	2.342419323812599	0.42370734997051035	0.0	0.0	0.2615979617973635	0.0	0.0	0.0	0.2615979617973635	0.541482644054015	0.0	0.0	0.0	2.9633816856108544	1.6512747169353643	0.0	0.0	0.0	0.0	2.3223875932641436	0.0	3.948450193989868	3.99336946293609	0.0	0.0	0.0	0.0	0.0	0.0	1.2437366644489858	0.0	0.0	2.4320215094969417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.541482644054015	1.425186335746437	3.351797310183727	0.0	3.176360944290155	3.0807170278690306	0.0	0.0	0.0	0.0	0.9262229526138562	1.3519242891198	3.759380218096389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2615979617973635	2.051404037045648	2.1705572418251315	0.0	0.0	0.0	0.0	0.0
sample0037	1.818501208881128	0.531676274021984	0.0	0.34257519181750323	0.531676274021984	0.0	0.0	0.0	2.666984096659661	0.0	1.5081267549271944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5957686911460154	0.8453376761096562	0.0	0.0	0.0	0.0	0.662976635103924	0.0	1.992388204416522	0.34257519181750323	0.0	0.0	0.34257519181750323	0.8453376761096562	0.0	0.0	0.7636593685454882	0.0	0.0	0.34257519181750323	0.0	2.8084901008777665	1.3543756355180545	0.0	0.0	0.0	0.0	3.314694440510714	0.0	4.1195420308040545	3.7541229176740467	0.0	0.0	0.0	0.0	0.0	0.34257519181750323	1.2506838639077902	0.0	0.0	2.0231175219178152	0.0	0.0	0.0	0.0	0.0	0.0	0.531676274021984	0.34257519181750323	1.8564001144407467	2.8044185561949635	0.0	3.0926490362936887	3.716232738683244	0.0	0.0	0.0	0.0	0.7636593685454882	1.7112372443428787	3.3404458297837336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.456635823841134	2.0377034965563343	0.0	0.0	0.34257519181750323	0.0	0.0
sample0038	1.5101001403933534	0.2838784940204568	0.2838784940204568	0.0	0.0	0.0	0.0	0.0	1.7215056852009778	0.0	0.8152670299250835	2.5505471012086303	0.0	0.0	0.0	0.0	0.2838784940204568	0.0	0.0	2.2180483451538655	0.9686222689434771	0.0	0.0	0.0	0.0	1.3977036518243244	0.0	2.5527968474397986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3283017669186439	0.0	0.0	0.2838784940204568	3.8205159263358883	1.346719360699793	0.0	0.0	0.0	0.0	2.445119333960102	0.0	3.9857292471291808	3.5384532429409172	0.0	0.0	0.0	0.9686222689434771	0.0	0.0	0.0	0.0	0.0	1.5101001403933534	0.2838784940204568	0.0	0.0	0.0	0.0	0.0	0.0	0.2838784940204568	1.1137160884860777	2.9283468668635346	0.0	3.374431756912301	3.126384830859711	0.0	0.0	0.0	0.0	0.0	1.2678407669092995	3.737319551025512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1137160884860777	2.8985214635194994	0.0	0.0	0.0	0.0	0.45409868528245934
sample0039	1.3256939921072735	0.5599902160846745	0.0	0.0	0.9490041554372349	0.0	0.0	0.0	2.0705094011869805	0.0	0.6539452100654018	0.0	0.0	0.0	0.0	0.27344103815651183	0.9039141834640227	0.0	0.0	3.216677914709818	1.9167258178667088	0.0	0.0	0.0	0.0	1.0615578359977305	0.0	2.0506358766615644	0.0	0.0	0.0	0.0	0.27344103815651183	0.0	0.0	0.27344103815651183	0.4399322645235898	0.0	0.27344103815651183	0.0	3.112959257996587	1.360261784569052	0.0	0.0	0.0	0.0	2.513656662692916	0.0	4.016490076350336	3.793175713472968	0.0	0.0	0.0	0.0	0.0	0.0	1.1230866806342958	0.0	0.0	1.0615578359977305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9490041554372349	3.6005927065519825	0.0	2.7586208241147503	3.368995739076537	0.0	0.0	0.0	0.0	0.27344103815651183	1.360261784569052	3.6670733256019723	0.0	0.0	0.0	0.0	0.0	0.27344103815651183	0.0	0.5599902160846745	1.921314752484882	1.247017555426502	0.0	0.0	0.0	0.0	0.0
sample0040	1.5076382236394463	0.5911564482497972	0.0	0.0	0.0	0.0	0.0	0.0	2.332308821103153	0.0	1.2474759418983943	0.38923918405833874	0.0	0.0	0.23684101205234764	0.0	0.7284542055441235	0.0	0.0	2.6854842557008105	1.7546607773617944	0.0	0.0	0.0	0.0	1.1696426376418076	0.0	2.303534962638819	0.0	0.0	0.0	0.23684101205234764	0.5018283399632976	0.0	0.0	0.5018283399632976	0.665208542135552	0.0	0.0	0.23684101205234764	3.2321533713516573	1.357099478999056	0.0	0.0	0.0	0.5018283399632976	2.562356535723118	0.0	4.063586335169199	3.685132569115132	0.0	0.0	0.0	0.9868825094093935	0.0	0.0	0.9868825094093935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23684101205234764	1.8489264580265976	3.572806336801302	0.0	3.1705978316218872	3.416085371035122	0.0	0.23684101205234764	0.0	0.0	0.5911564482497972	1.0747467252446705	3.6253381490788543	0.0	0.0	0.0	0.0	0.0	0.23684101205234764	0.0	0.0	1.8748934956766827	2.2642319901837404	0.0	0.0	0.0	0.0	0.0
sample0041	1.4834825055987484	0.5382663094646163	0.0	0.0	0.0	0.0	0.0	0.0	2.488119462448221	0.0	0.9222407387671373	0.0	0.0	0.0	0.0	0.3476767722005578	0.3476767722005578	0.0	0.0	1.1227980103350208	1.1227980103350208	0.0	0.0	0.0	0.0	0.6702766327668854	0.0	2.1780176288013915	0.5382663094646163	0.0	0.0	0.3476767722005578	0.0	0.0	0.0	0.3476767722005578	0.0	0.0	0.0	0.7713749794620832	2.4704495018349784	1.1612047233866927	0.0	0.3476767722005578	0.0	0.3476767722005578	2.4983863370181396	0.3476767722005578	4.021027099994593	4.052827957172637	0.0	0.0	0.0	0.0	0.0	0.0	1.2291211208258683	0.0	0.0	1.8355177562156129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3476767722005578	1.1964891951354497	2.993921891379931	0.0	3.0851964425179017	3.547224536334681	0.0	0.0	0.0	0.0	0.6702766327668854	1.6305339021119594	3.4585037299539825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9908510083939015	2.202091066472224	0.0	0.0	0.0	0.3476767722005578	0.0
sample0042	1.7804783208135146	0.0	0.0	0.0	1.1151583697019258	0.0	0.0	0.0	2.592536407373095	0.0	1.4138458250044177	0.0	0.2694532458938622	0.0	0.0	0.43448725573364994	0.6472829304390616	0.2694532458938622	0.0	2.2019238546164632	1.5794292354165278	0.0	0.0	0.0	0.0	0.6472829304390616	0.0	1.6990171439437989	0.0	0.0	0.0	0.2694532458938622	0.0	0.0	0.0	0.0	0.0	0.0	1.2168359184281563	0.2694532458938622	2.619361045712179	1.2389274155556889	0.0	0.0	0.0	0.0	2.7317498493168615	0.0	4.038417931439043	3.753397272264842	0.0	0.0	0.0	0.0	0.0	0.0	0.846226383092089	0.0	0.0	2.1416350367530455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5160133863319278	3.359767096625498	0.0	3.083022296918186	3.7852704971747104	0.2694532458938622	0.0	0.0	0.0	0.7894725513740973	1.480456932159333	3.559492697909081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3520591325286735	2.248580338695443	0.0	0.0	0.0	0.0	0.0
sample0044	1.6485201661369338	0.0	0.0	0.0	1.3443700095118623	0.0	0.0	0.3652406646106171	2.2056378523353377	0.0	1.3176494697715808	0.3652406646106171	0.0	0.0	0.0	0.3652406646106171	0.0	0.0	0.0	1.7991883267985358	1.369541386844434	0.0	0.3652406646106171	0.0	0.0	1.1095148567246125	0.0	2.073213939026854	0.5607860935680221	0.0	0.0	0.0	0.6951345904311169	0.0	0.0	0.0	0.3652406646106171	0.0	0.0	0.8804360468386149	2.3316823905013306	1.4373316603438837	0.0	0.0	0.0	0.6951345904311169	2.443923911321098	0.0	4.138288461094451	3.6844214410758624	0.0	0.0	0.0	0.0	0.0	0.3652406646106171	1.3443700095118623	0.0	0.0	1.8505849589934684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3652406646106171	1.7303555830722586	3.3775196985782836	0.0	3.1299121805586037	3.575251872757459	0.0	0.0	0.0	0.0	0.6951345904311169	1.393333430536167	3.659937429581763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4373316603438837	2.032671189428555	0.0	0.0	0.0	0.0	0.0
sample0045	1.4016589843885507	0.25069538809942626	0.25069538809942626	0.0	0.0	0.0	0.0	0.0	1.8807472386451345	0.0	0.25069538809942626	0.40862287626622107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3879922879692066	0.40862287626622107	0.0	0.0	0.0	0.0	0.9450395219953528	0.0	2.91444127609475	0.40862287626622107	0.0	0.0	0.25069538809942626	0.0	0.0	0.0	0.0	1.1547036918302638	0.0	0.0	0.690696141160693	4.019836671436047	1.6273642166184472	0.0	0.0	0.0	0.25069538809942626	1.871725443763461	0.0	3.9640627043833567	3.701087746497286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9450395219953528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.538932347943656	2.215521169599179	0.0	2.7965072022090576	2.67825207052893	0.0	0.0	0.0	0.0	0.7548659941398167	1.015927348229689	3.67197865398153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25069538809942626	1.7863747084554753	1.9352203298504567	0.0	0.0	0.0	0.0	0.0
sample0046	1.6818803864407967	0.0	0.0	0.0	1.3160544934832137	0.0	0.0	0.32111505041384036	1.8582566423717481	0.0	0.32111505041384036	0.7306748310707571	0.0	0.0	0.0	0.0	1.1827191436207638	0.0	0.0	2.279615484347911	1.6180762427468804	0.0	0.0	0.0	0.0	1.2410483829227141	0.0	2.17572847495352	0.5037000810640515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3384301655308686	0.0	0.0	0.9376518213257689	3.1245418561477942	1.1503267654638265	0.0	0.0	0.0	0.32111505041384036	0.8789813372316708	0.0	3.978946808104207	3.9203764198951165	0.0	0.0	0.0	0.0	0.0	0.0	0.7306748310707571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8111281791846484	3.5108545141875815	0.32111505041384036	2.899568339508323	3.217658575127429	0.0	0.0	0.0	0.0	0.32111505041384036	1.2128622888362388	3.8024040368930554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8094971090168723	1.6616362712416766	0.0	0.0	0.0	0.0	0.0
sample0047	1.69525381887378	0.33375417884548664	0.0	0.0	0.0	0.0	0.0	0.0	2.395319422875779	0.0	1.2050636679658717	0.0	0.0	0.0	0.0	0.520227575828385	0.33375417884548664	0.0	0.0	1.5082081860011252	1.4409096901554257	0.0	0.0	0.0	0.0	1.2050636679658717	0.0	2.0493197917570534	0.0	0.0	0.0	0.0	0.33375417884548664	0.0	0.0	0.33375417884548664	0.8313973002628654	0.0	0.33375417884548664	0.520227575828385	2.341598568379023	1.2050636679658717	0.0	0.0	0.0	0.33375417884548664	1.7609472971985467	0.0	4.028773036764917	3.9863396071003874	0.0	0.0	0.0	0.0	0.0	0.0	0.9588344057600265	0.0	0.0	0.520227575828385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8330090743938134	3.2978904928526718	0.0	3.1558275960743165	3.4645316474168686	0.0	0.0	0.0	0.0	0.33375417884548664	1.1725527577306838	3.621846764986557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8818068884821715	1.9544948253534513	0.0	0.0	0.520227575828385	0.0	0.0
sample0048	1.803223173632989	0.2928207291669206	0.0	0.0	0.5896871576359488	0.0	0.0	0.0	2.670094332059587	0.0	0.9851097306176683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8097502218758612	1.1307565958212813	0.0	0.2928207291669206	0.0	0.0	1.0263493738982425	0.0	2.5994142593079466	0.0	0.0	0.0	0.46614071658168527	0.46614071658168527	0.0	0.0	0.0	0.0	0.0	0.0	0.46614071658168527	3.261270541334237	1.5401949084109676	0.0	0.0	0.0	0.0	2.097496607202241	0.0	3.8019816417293586	3.9345683474449547	0.0	0.0	0.0	0.0	0.0	0.0	0.2928207291669206	0.0	0.0	0.46614071658168527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.776087434775836	3.079303299926296	0.0	3.4413110806314733	3.626188346060265	0.2928207291669206	0.0	0.0	0.0	0.46614071658168527	1.4753297171429958	3.7120236963799944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6172845308045174	2.66469973473478	0.0	0.0	1.8097502218758612	0.0	0.0
